aX,aY,aZ,gX,gY,gZ
-1.621,0.135,0.798,-13.428,342.896,-76.782
-1.643,0.290,-0.063,-34.851,396.240,-43.091
-1.537,0.689,-0.719,-49.377,410.583,-12.207
-1.373,1.128,-0.612,-50.293,365.784,-1.953
-1.329,1.265,0.287,-57.556,295.959,-20.264
-1.371,1.072,1.130,-75.684,266.785,-51.086
-1.489,0.770,1.550,-96.924,292.542,-73.059
-1.634,0.481,1.600,-115.479,346.313,-82.397
-1.791,0.388,1.521,-119.934,400.085,-79.529
-1.979,0.476,1.379,-97.168,446.167,-70.984
-2.206,0.436,1.260,-68.298,485.107,-71.228
-2.442,0.348,1.124,-53.284,520.203,-74.585
-2.660,0.337,0.870,-43.030,556.580,-71.655
-2.841,0.331,0.538,-26.978,588.196,-65.247
-2.945,0.245,0.402,-13.428,604.065,-59.204
-3.154,0.254,0.108,-5.676,615.662,-45.471
-3.166,0.325,-0.735,-35.217,644.958,-21.790
-2.866,0.324,-1.984,-97.229,672.729,-0.732
-2.363,0.182,-3.040,-144.592,645.264,5.432
-1.892,-0.036,-3.035,-154.114,529.053,5.310
-1.564,-0.121,-1.660,-147.949,376.404,11.230
-1.461,0.186,-0.434,-136.292,292.969,30.334
-1.520,0.561,0.087,-131.042,296.082,41.138
-1.657,0.755,0.173,-120.605,331.299,31.616
-1.783,0.970,-0.091,-109.741,367.493,18.188
-1.817,1.192,-0.822,-99.670,403.076,5.920
-1.737,1.208,-1.638,-101.013,419.312,-15.320
-1.594,0.929,-2.286,-116.699,401.062,-44.250
-1.399,0.446,-2.649,-124.634,351.990,-67.749
-1.192,0.071,-2.688,-115.906,281.921,-71.350
-1.038,0.013,-2.324,-91.248,206.665,-52.856
-0.959,0.175,-1.646,-55.298,143.555,-30.273
-0.905,0.363,-0.997,-31.250,107.117,-15.381
-0.931,0.467,-0.743,-30.396,105.957,-10.376
-0.965,0.554,-0.776,-36.865,120.911,-10.254
-0.961,0.748,-0.961,-47.424,133.667,-9.155
-0.957,0.873,-1.271,-60.913,141.724,-14.099
-0.942,0.778,-1.523,-71.716,138.245,-28.809
-0.882,0.669,-1.695,-68.787,123.779,-39.612
-0.811,0.633,-1.864,-45.410,104.675,-42.664
-0.732,0.619,-1.887,-17.090,77.576,-44.434
-0.658,0.539,-1.744,14.709,42.786,-47.791
-0.607,0.403,-1.433,36.194,8.667,-49.561
-0.574,0.298,-1.078,47.913,-15.747,-45.471
-0.553,0.281,-0.766,54.932,-29.846,-34.485
-0.532,0.370,-0.491,53.345,-34.485,-19.958

-0.616,1.702,-0.646,444.153,19.531,-25.818
-0.641,1.646,-0.883,508.179,23.987,-46.143
-0.696,1.628,-0.763,560.974,7.629,-58.838
-0.711,1.493,-0.549,603.760,-8.728,-70.801
-0.733,1.369,-0.415,643.066,-13.306,-74.768
-0.720,1.328,-0.352,675.659,-13.000,-69.275
-0.713,1.485,-0.111,692.932,-18.005,-60.242
-0.758,1.629,-0.005,697.510,-18.433,-60.608
-0.730,1.671,-0.012,684.082,-14.221,-75.928
-0.756,1.488,0.226,641.541,-23.560,-105.530
-0.794,1.315,0.515,569.763,-28.992,-132.812
-0.853,1.127,0.691,506.653,-23.010,-154.541
-0.926,1.137,0.556,459.167,-11.292,-165.161
-0.935,1.218,0.269,370.483,-3.906,-168.091
-0.994,1.139,0.126,317.444,-14.648,-185.547
-1.066,0.889,0.172,300.781,-36.377,-205.322
-1.110,0.636,0.378,348.206,-52.979,-206.238
-1.057,0.590,0.461,419.373,-55.115,-191.040
-1.019,0.405,0.644,468.018,-51.147,-182.007
-1.031,0.250,0.678,504.150,-35.706,-177.795
-1.018,-0.102,0.697,543.518,-14.404,-172.424
-1.025,-0.003,0.797,549.927,4.761,-151.001
-1.037,0.189,0.584,548.462,30.640,-135.376
-1.057,0.131,0.546,544.983,47.546,-133.972
-1.032,-0.041,0.690,542.725,57.495,-138.245
-1.019,0.068,0.687,541.504,78.918,-129.578
-1.026,0.219,0.489,526.855,112.061,-122.742
-0.914,0.230,0.274,518.921,137.451,-132.507
-0.892,0.003,0.072,484.802,157.104,-151.672
-0.940,-0.359,-0.191,433.472,176.819,-167.664
-0.943,-0.459,-0.315,392.456,180.664,-158.936
-0.974,-0.212,0.043,348.267,173.401,-136.597
-1.069,-0.284,0.150,328.430,181.396,-133.057
-1.164,-0.266,-0.054,326.477,203.979,-130.615
-1.225,-0.392,-0.283,340.820,215.515,-124.451
-1.190,-0.552,-0.541,352.478,217.285,-118.225
-1.160,-0.739,-0.650,348.999,214.783,-108.337
-1.170,-0.800,-0.434,342.285,207.031,-93.079
-1.157,-0.692,-0.363,341.492,210.144,-72.815
-1.116,-0.421,-0.427,343.567,221.924,-54.016
-1.074,-0.146,-0.544,335.754,234.802,-43.945
-1.101,-0.158,-0.677,317.139,246.399,-46.936
-1.154,-0.128,-0.910,306.702,250.366,-48.767
-1.092,0.013,-1.217,319.885,244.080,-43.091
-1.017,-0.032,-1.451,336.487,227.905,-42.053
-0.943,-0.073,-1.576,347.717,208.618,-41.382
-0.858,-0.120,-1.542,348.938,190.308,-40.649
-0.806,-0.094,-1.571,337.891,181.274,-40.955
-0.725,0.033,-1.798,318.787,181.213,-44.617
-0.699,-0.033,-1.918,283.875,178.833,-59.631
-0.715,-0.242,-1.899,238.098,169.617,-76.721
-0.812,-0.441,-1.730,197.632,158.386,-85.938
-0.928,-0.475,-1.314,170.959,140.747,-85.693
-1.032,-0.478,-1.212,148.987,136.536,-82.703
-1.135,-0.772,-1.102,123.535,136.719,-88.013
-1.176,-0.944,-0.926,108.582,129.761,-84.351
-1.180,-0.822,-0.779,100.769,124.451,-68.298
-1.180,-0.880,-0.714,88.989,124.634,-58.044
-1.167,-0.930,-0.762,75.989,128.784,-51.331
-1.140,-0.838,-0.764,63.721,131.165,-37.537
-1.049,-0.769,-1.182,54.810,134.583,-27.161
-1.012,-0.775,-1.447,46.021,128.052,-23.132
-0.946,-0.835,-1.344,37.720,101.807,-17.395
-0.919,-0.745,-1.187,29.541,77.637,-6.897
-0.916,-0.771,-1.131,14.465,67.688,-0.061
-0.975,-0.825,-1.056,0.977,59.204,5.737
-0.984,-0.618,-1.138,5.615,47.546,18.860
-1.004,-0.684,-0.960,9.033,30.701,21.912
-1.054,-0.818,-0.764,1.404,14.832,23.621
-1.069,-0.903,-0.746,-5.737,14.160,29.785
-1.123,-0.890,-0.652,-18.616,11.108,41.687
-1.061,-0.789,-0.870,-28.809,11.597,54.382
-1.061,-0.751,-0.933,-45.166,9.949,59.326
-1.020,-0.749,-0.959,-71.228,2.258,64.270
-1.026,-0.728,-1.140,-107.483,3.418,68.970
-1.073,-0.730,-1.229,-153.503,3.601,73.608
-1.143,-0.760,-1.130,-208.496,0.549,77.942
-1.200,-0.891,-1.012,-273.560,5.737,80.811
-1.211,-1.106,-1.106,-342.407,22.888,84.717
-1.201,-1.159,-1.352,-396.423,39.185,96.985
-1.147,-0.908,-1.435,-419.128,38.269,120.544
-1.129,-0.732,-1.301,-420.044,25.269,137.817
-1.133,-0.786,-1.225,-413.086,16.479,144.104
-1.112,-0.989,-1.197,-402.161,9.216,150.696
-1.166,-0.819,-1.151,-360.291,-7.751,170.532
-1.168,-0.504,-1.047,-277.405,-36.316,195.129
-1.082,-0.515,-0.789,-215.515,-70.007,197.449
-1.065,-0.655,-0.469,-186.707,-94.360,194.092
-1.133,-0.758,-0.140,-183.899,-103.760,196.289
-1.215,-0.730,-0.080,-186.218,-100.342,203.552
-1.178,-0.845,-0.240,-190.430,-90.942,206.604
-1.176,-1.033,-0.316,-205.627,-87.341,207.336
-1.176,-0.878,-0.550,-225.342,-80.139,221.863
-1.151,-0.765,-0.792,-248.413,-76.721,232.666
-1.146,-0.921,-0.832,-274.841,-86.060,233.093
-1.196,-0.870,-0.717,-294.739,-99.976,243.835
-1.261,-0.736,-0.763,-306.091,-107.117,261.536
-1.325,-0.773,-0.767,-315.979,-114.380,272.766
-1.483,-0.669,-0.737,-321.411,-125.000,289.490
-1.597,-0.557,-0.946,-314.392,-133.972,309.875
-1.701,-0.712,-0.865,-300.049,-156.860,322.449
-1.850,-0.682,-0.643,-286.438,-181.091,343.445
-1.980,-0.390,-0.511,-267.578,-193.726,373.840
-2.030,-0.110,-0.360,-247.986,-203.918,393.799
-2.040,0.111,-0.107,-241.211,-213.562,400.818
-2.025,0.386,0.050,-247.925,-215.210,401.794
-1.991,0.812,-0.005,-258.850,-209.778,397.766
-1.870,1.134,-0.078,-264.221,-211.548,379.944
-1.707,1.068,0.211,-263.000,-229.553,343.140
-1.609,0.925,0.533,-253.479,-239.502,309.875
-1.541,0.854,0.548,-228.699,-227.539,289.734
-1.538,0.663,0.272,-202.026,-212.952,271.301
-1.628,0.365,0.138,-190.491,-210.327,257.141
-1.762,0.198,0.428,-188.660,-224.915,258.972
-1.802,0.352,0.886,-183.655,-237.244,275.940
-1.771,0.755,1.313,-176.392,-232.788,294.067
-1.602,1.149,1.515,-176.086,-208.740,296.570
-1.411,1.425,1.337,-168.152,-171.875,279.358
-1.266,1.636,0.877,-151.978,-138.184,249.939

-1.120,1.335,1.133,-107.605,-149.353,165.161
-1.093,0.979,1.347,-96.924,-144.592,132.202
-1.075,0.925,1.259,-92.346,-119.873,121.094
-1.054,1.098,1.167,-86.243,-102.173,119.324
-1.006,1.171,1.284,-80.383,-96.008,109.985
-0.948,1.138,1.482,-71.777,-90.149,94.116
-0.887,1.155,1.505,-57.861,-73.608,80.750
-0.821,1.130,1.387,-44.434,-54.016,66.040
-0.781,0.934,1.286,-34.668,-39.673,47.058
-0.743,0.644,1.256,-22.156,-31.372,30.945
-0.705,0.561,1.200,3.357,-24.536,28.198
-0.668,0.503,1.063,27.832,-16.113,27.283
-0.628,0.391,1.021,43.945,-11.780,20.935
-0.611,0.264,0.930,49.377,-7.141,15.503
-0.592,0.170,0.762,47.241,-2.258,12.573
-0.571,0.150,0.732,39.734,-4.578,12.085
-0.552,0.120,0.805,29.358,-10.864,10.193
-0.555,0.103,0.912,17.273,-13.062,8.301
-0.559,0.105,0.942,6.836,-10.071,6.775
-0.563,0.120,0.961,-1.831,-7.019,2.747
-0.557,0.016,1.073,-11.780,-7.324,-5.066
-0.535,0.046,1.142,-15.808,-3.601,-5.859
-0.547,0.108,1.061,-15.503,5.432,-4.456
-0.548,0.090,0.932,-15.320,12.878,-7.202
-0.538,0.035,0.904,-11.414,11.414,-12.207
-0.531,-0.029,0.911,-10.132,8.545,-16.724
-0.530,-0.069,0.876,-15.259,9.338,-19.226
-0.531,-0.090,0.846,-24.292,10.376,-20.691
-0.538,-0.114,0.846,-33.752,9.399,-22.217
-0.543,-0.127,0.912,-43.335,7.141,-23.499
-0.540,-0.144,0.989,-51.697,6.592,-24.231
-0.548,-0.157,0.995,-57.861,10.071,-24.109
-0.510,-0.209,0.910,-67.383,15.869,-22.827
-0.531,-0.235,0.879,-78.308,17.090,-18.860
-0.520,-0.292,0.869,-88.684,16.357,-13.367
-0.506,-0.340,1.014,-104.187,13.672,-7.263
-0.476,-0.284,1.090,-114.319,18.860,1.709
-0.493,-0.150,0.950,-119.324,35.278,12.329
-0.512,-0.054,0.727,-130.249,49.133,17.883
-0.521,0.007,0.549,-140.198,48.889,18.677
-0.516,0.083,0.429,-143.799,38.147,18.738
-0.498,0.169,0.358,-146.484,23.499,18.677
-0.519,0.255,0.310,-155.518,8.118,18.127
-0.540,0.263,0.415,-157.532,-7.996,14.709
-0.559,0.203,0.793,-171.204,-26.733,9.766
-0.569,0.240,1.051,-169.189,-28.625,10.986
-0.588,0.321,1.017,-161.011,-10.620,14.648
-0.652,0.309,0.683,-158.875,11.902,14.709
-0.645,0.238,0.368,-147.095,19.836,15.320
-0.634,0.239,0.299,-132.446,4.578,19.775
-0.608,0.328,0.407,-136.536,-14.648,26.978
-0.646,0.482,0.419,-157.471,-21.729,34.607
-0.687,0.668,0.291,-190.247,-20.081,41.321
-0.637,0.968,0.301,-219.116,-26.306,46.875
-0.776,1.200,0.424,-247.864,-39.368,41.138
-0.761,1.220,0.557,-278.381,-45.410,19.958
-0.864,1.193,0.541,-301.819,-44.312,-3.479
-0.883,1.053,0.255,-317.566,-33.386,-20.630
-0.981,1.090,-0.020,-325.439,-33.752,-25.818
-0.861,1.232,-0.123,-334.534,-48.767,-25.024
-0.813,1.399,-0.245,-331.970,-64.148,-27.771
-0.958,1.241,-0.465,-352.417,-75.928,-42.358
-1.010,1.069,-0.671,-367.981,-92.957,-50.232
-1.005,0.917,-0.633,-380.554,-123.779,-46.509
-1.123,0.852,-0.314,-402.344,-161.072,-38.025
-0.970,1.001,0.074,-426.697,-182.434,-22.827
-1.189,1.104,0.169,-450.989,-179.565,-9.216
-0.896,1.122,0.143,-485.474,-165.894,-3.967
-1.130,1.033,-0.024,-501.648,-152.283,3.052
-1.145,0.948,-0.131,-515.808,-143.677,6.042
-1.048,0.695,-0.181,-546.204,-139.038,14.893
-1.062,0.561,-0.421,-593.689,-129.700,27.100
-1.008,0.374,-0.336,-713.867,-122.375,44.128
-1.151,0.400,-0.403,-805.115,-110.352,68.176
-0.983,0.406,-0.501,-876.221,-86.121,96.252
-1.073,0.457,-0.701,-868.530,-57.373,118.225
-1.129,0.369,-0.763,-854.431,-34.668,135.742
-1.052,0.145,-0.846,-776.672,-12.512,145.081
-1.102,-0.053,-0.921,-676.025,9.216,154.297
-1.106,-0.025,-0.906,-554.687,21.851,168.823
-1.085,0.026,-0.626,-455.872,23.376,182.068
-1.113,-0.151,-0.472,-379.761,36.621,182.434
-1.159,-0.366,-0.456,-341.919,64.514,182.312
-1.204,-0.458,-0.603,-303.101,92.346,190.002
-1.241,-0.496,-0.687,-267.761,110.718,201.355
-1.262,-0.536,-0.721,-246.582,123.169,210.083
-1.310,-0.719,-0.599,-239.990,132.202,213.379
-1.350,-0.776,-0.471,-237.183,141.479,221.130
-1.388,-0.775,-0.488,-230.042,159.607,231.995
-1.419,-0.856,-0.511,-219.055,173.767,237.305
-1.463,-0.888,-0.383,-203.430,179.199,242.859
-1.530,-0.864,-0.194,-182.129,182.373,248.901
-1.609,-0.971,-0.019,-157.288,191.040,250.854
-1.708,-1.090,0.062,-134.705,206.848,253.601
-1.807,-1.078,0.057,-119.080,223.328,261.963
-1.890,-0.976,-0.029,-110.352,239.014,270.752
-1.962,-0.826,-0.202,-95.886,252.380,276.917
-2.011,-0.615,-0.221,-72.693,252.686,279.968
-2.067,-0.588,-0.046,-49.988,248.230,276.855
-2.106,-0.524,-0.091,-22.095,250.793,272.461
-2.139,-0.435,-0.080,13.428,254.395,272.156
-2.146,-0.330,0.216,42.542,248.962,269.897
-2.133,0.181,-0.044,85.938,260.681,275.269
-2.067,0.650,0.099,110.291,270.569,273.071
-1.924,1.012,0.122,102.783,278.687,254.944
-1.817,1.243,-0.742,109.131,312.561,226.562
-1.479,0.896,-1.382,108.887,314.392,185.120
-1.445,0.846,-1.467,97.290,280.090,157.104
-1.270,1.186,-1.802,101.746,248.840,143.555
-1.205,0.776,-2.168,75.378,225.220,97.839
-1.060,0.370,-2.308,50.903,186.707,62.622
-0.996,-0.016,-2.216,35.583,146.973,46.570
-0.910,-0.518,-1.964,2.075,112.671,32.166
-0.822,-0.735,-2.058,-30.090,95.581,35.461
-0.746,-0.928,-2.041,-57.068,72.449,44.373
-0.678,-0.952,-1.594,-67.383,34.180,55.603
-0.594,-0.636,-1.361,-56.335,8.789,71.838
-0.529,-0.389,-1.297,-33.508,-3.601,76.782
-0.492,-0.364,-0.874,-18.982,-24.109,67.505

-0.647,-0.457,-1.086,2.441,-65.186,18.738
-0.699,-0.419,-1.274,-8.850,-73.792,9.277
-0.735,-0.443,-1.222,-23.621,-92.712,-0.977
-0.747,-0.457,-1.049,-31.555,-116.394,-3.845
-0.798,-0.679,-0.708,-41.077,-136.169,-13.367
-0.853,-0.900,-0.498,-44.495,-145.935,-20.203
-0.879,-0.954,-0.505,-36.621,-142.944,-17.456
-0.895,-0.920,-0.500,-27.954,-143.555,-13.611
-0.903,-0.723,-0.536,-19.043,-146.423,-8.972
-0.877,-0.497,-0.677,-12.146,-148.315,-8.606
-0.853,-0.379,-0.778,-6.409,-154.236,-15.503
-0.852,-0.510,-0.360,-13.000,-175.842,-29.663
-0.831,-0.586,-0.016,-20.752,-188.110,-39.612
-0.829,-0.561,-0.265,-14.221,-171.936,-45.044
-0.854,-0.656,-0.549,-13.306,-162.354,-55.054
-0.923,-0.740,-0.465,-23.376,-175.903,-62.866
-0.982,-0.595,-0.277,-24.414,-191.895,-62.195
-1.028,-0.470,-0.269,-21.301,-193.115,-63.171
-1.061,-0.524,-0.159,-31.494,-191.528,-71.899
-1.030,-0.358,-0.181,-45.471,-188.660,-74.280
-1.018,-0.127,-0.433,-51.086,-181.458,-78.247
-1.066,-0.252,-0.489,-59.753,-190.063,-100.708
-1.132,-0.474,-0.394,-63.477,-208.862,-125.427
-1.184,-0.543,-0.397,-49.500,-221.924,-138.916
-1.252,-0.911,-0.095,-50.659,-239.319,-155.334
-1.290,-1.541,0.409,-66.895,-255.676,-169.495
-1.236,-1.808,0.429,-64.514,-237.671,-154.541
-1.195,-1.667,0.202,-51.208,-204.346,-119.019
-1.146,-1.227,0.111,-40.405,-190.186,-86.060
-1.087,-0.788,-0.082,-29.358,-181.152,-69.580
-1.071,-0.679,-0.202,-31.250,-180.420,-77.881
-1.102,-0.834,-0.143,-46.753,-193.787,-96.802
-1.153,-0.917,-0.043,-54.199,-207.886,-108.582
-1.197,-0.895,-0.123,-50.842,-212.708,-113.586
-1.216,-0.842,-0.344,-44.617,-214.783,-117.920
-1.231,-0.780,-0.498,-40.466,-225.647,-122.986
-1.251,-0.766,-0.339,-39.612,-249.756,-128.418
-1.236,-1.116,0.595,-59.265,-280.151,-134.827
-1.124,-1.531,1.575,-72.083,-284.546,-130.554
-0.956,-1.366,1.345,-52.185,-218.445,-100.708
-0.887,-0.927,0.187,-32.227,-132.324,-71.533
-0.903,-0.761,-0.348,-44.617,-117.554,-66.956
-0.954,-0.854,-0.049,-68.665,-153.870,-74.524
-0.973,-1.056,0.549,-85.022,-179.382,-80.933
-0.936,-1.181,0.706,-85.083,-167.175,-80.994
-0.890,-1.255,0.349,-71.716,-137.085,-76.294
-0.847,-1.285,0.103,-57.800,-126.709,-69.702
-0.812,-1.214,0.115,-43.518,-134.338,-59.692
-0.763,-1.042,0.150,-29.480,-141.052,-50.537
-0.721,-0.905,0.133,-17.517,-142.212,-46.692
-0.689,-0.909,0.201,-9.338,-143.616,-49.927
-0.680,-0.954,0.334,1.343,-143.921,-52.856
-0.681,-0.869,0.309,17.944,-134.949,-49.805
-0.667,-0.752,0.178,26.550,-123.108,-46.387
-0.658,-0.759,0.203,17.517,-118.469,-47.424
-0.642,-0.912,0.484,-6.287,-118.652,-49.500
-0.619,-0.986,0.570,-25.513,-106.079,-44.983
-0.599,-0.967,0.317,-32.959,-81.482,-36.255
-0.582,-0.950,0.019,-35.767,-65.552,-29.724
-0.585,-0.939,-0.093,-33.081,-65.186,-25.269
-0.576,-0.953,-0.062,-23.254,-72.205,-22.888
-0.561,-0.939,-0.048,-4.272,-75.073,-21.240
-0.553,-0.917,-0.040,20.630,-75.012,-20.569
-0.572,-0.989,0.065,43.091,-75.256,-22.888
-0.577,-1.134,0.266,63.232,-72.815,-24.780
-0.556,-1.094,0.328,83.984,-59.448,-17.578
-0.539,-0.916,0.192,105.835,-37.720,-6.958
-0.538,-0.804,0.051,119.507,-20.508,-5.005
-0.559,-0.799,-0.012,132.385,-12.756,-9.705
-0.575,-0.874,-0.020,133.545,-9.705,-16.296
-0.558,-1.007,-0.068,118.958,-5.066,-21.179
-0.542,-1.088,-0.173,109.314,1.648,-19.409
-0.531,-1.097,-0.238,107.910,4.639,-11.475
-0.517,-1.055,-0.222,109.680,2.869,-2.075
-0.516,-0.996,-0.180,104.309,0.977,6.104
-0.525,-0.936,-0.197,90.576,2.808,12.695
-0.527,-0.842,-0.312,86.426,9.277,18.372
-0.535,-0.752,-0.444,85.022,14.038,21.362
-0.554,-0.731,-0.452,83.313,11.475,19.409
-0.547,-0.722,-0.397,77.271,7.080,16.235
-0.540,-0.702,-0.436,77.454,10.193,14.587
-0.533,-0.724,-0.501,83.801,13.672,11.108
-0.526,-0.724,-0.540,86.914,13.733,8.789
-0.526,-0.728,-0.578,87.952,12.878,7.385
-0.535,-0.753,-0.622,87.708,11.841,6.042
-0.562,-0.776,-0.670,85.510,10.864,6.165
-0.570,-0.774,-0.709,81.970,9.827,9.521
-0.563,-0.708,-0.777,75.928,8.667,14.282
-0.562,-0.698,-0.798,68.848,5.310,15.442
-0.565,-0.726,-0.776,62.683,0.061,14.648
-0.574,-0.706,-0.767,63.293,-2.502,16.846
-0.573,-0.636,-0.751,65.063,-3.296,20.752
-0.560,-0.575,-0.736,61.279,-2.930,23.743
-0.541,-0.530,-0.757,59.753,-0.854,24.475
-0.535,-0.490,-0.800,58.411,0.366,23.743
-0.533,-0.458,-0.771,57.129,-2.136,21.423
-0.521,-0.459,-0.688,55.420,-5.188,17.761
-0.502,-0.479,-0.650,56.152,-4.272,13.977
-0.495,-0.546,-0.655,57.312,-1.404,10.071
-0.485,-0.589,-0.682,58.777,1.160,8.484
-0.474,-0.566,-0.721,59.631,3.052,10.681
-0.475,-0.558,-0.748,57.251,2.686,12.024
-0.473,-0.637,-0.693,47.180,0.061,11.536
-0.469,-0.699,-0.644,39.307,-0.977,13.550
-0.472,-0.652,-0.688,38.757,3.052,19.897
-0.487,-0.570,-0.737,39.795,6.226,25.635
-0.498,-0.494,-0.733,37.720,6.104,28.137
-0.495,-0.424,-0.761,32.715,7.141,28.381
-0.490,-0.353,-0.798,30.884,8.362,26.367
-0.489,-0.316,-0.812,27.710,7.568,21.729
-0.496,-0.333,-0.818,24.475,6.409,14.771
-0.496,-0.381,-0.798,19.653,5.249,8.362
-0.486,-0.403,-0.792,13.367,5.371,4.761
-0.478,-0.403,-0.828,12.085,6.409,2.747
-0.469,-0.428,-0.815,10.742,5.127,0.488
-0.472,-0.481,-0.737,8.118,2.502,-1.648
-0.471,-0.538,-0.666,7.263,2.686,-2.197
-0.472,-0.536,-0.730,8.423,8.545,-0.183
-0.472,-0.502,-0.816,4.700,13.000,2.014

0.361,-0.647,-1.743,74.402,-74.890,225.037
0.382,-0.663,-1.599,73.792,-91.248,225.952
0.440,-0.901,-1.530,76.172,-98.816,219.238
0.475,-0.968,-1.633,82.214,-95.276,225.464
0.498,-0.921,-1.751,89.661,-94.788,236.328
0.614,-0.892,-1.839,93.811,-101.563,243.286
0.680,-1.087,-1.903,94.055,-111.084,244.629
0.647,-1.532,-1.784,87.891,-124.207,250.916
1.738,-1.209,-2.045,79.224,-136.047,282.654
0.330,-2.134,-2.046,16.235,-140.869,310.181
0.514,-0.763,-1.007,55.115,-173.279,352.905
0.480,-0.743,-0.786,97.168,-145.020,378.418
0.379,-1.207,-1.042,96.252,-96.130,345.154
0.206,-1.007,-1.057,111.450,-71.228,365.234
0.706,-0.868,-1.203,111.206,-57.007,372.681
-0.771,-1.612,-1.168,54.688,-42.908,378.845
-0.636,-0.379,-0.665,87.952,-46.936,401.123
-0.855,-0.093,-1.163,137.024,-16.357,419.678
-1.018,-0.453,-1.748,138.550,-11.414,370.911
-1.076,0.022,-1.219,125.000,-70.129,362.549
-1.122,-0.126,-0.402,94.421,-118.713,331.482
-1.204,-0.505,0.029,77.515,-111.938,298.401
-1.313,-0.660,-0.095,82.214,-67.505,291.382
-1.540,-0.433,-0.648,96.741,-19.592,297.424
-1.734,-0.135,-1.172,109.863,0.732,296.448
-1.692,-0.159,-1.450,108.948,-14.160,275.696
-1.617,-0.282,-1.247,93.323,-52.429,252.502
-1.569,-0.412,-0.800,73.120,-84.045,236.694
-1.556,-0.437,-0.578,71.350,-80.444,227.722
-1.437,-0.479,-0.671,88.013,-53.345,220.581
-1.397,-0.632,-0.645,101.868,-33.081,211.182
-1.431,-0.598,-0.268,101.929,-28.015,207.642
-1.472,-0.398,0.001,99.487,-15.198,204.529
-1.550,-0.391,-0.066,98.267,10.925,191.711
-1.645,-0.395,-0.132,92.041,29.541,176.208
-1.802,-0.215,-0.125,85.083,36.011,166.443
-2.026,-0.411,-0.378,75.989,41.260,151.306
-2.090,-0.318,-0.684,58.411,36.072,145.996
-2.057,0.357,-0.934,43.396,15.259,152.649
-1.970,0.616,-1.281,22.583,-7.568,128.174
-1.856,0.418,-1.540,4.333,-31.372,86.609
-1.756,0.205,-1.592,-5.493,-54.260,59.937
-1.742,0.395,-1.425,-2.686,-67.627,54.138
-1.675,0.701,-1.380,15.137,-62.317,48.767
-1.613,0.695,-1.504,37.476,-50.476,26.550
-1.492,0.502,-1.331,48.645,-59.814,-0.366
-1.340,0.469,-0.821,42.664,-87.524,-19.714
-1.163,0.543,-0.350,35.889,-110.413,-37.170
-0.955,0.440,-0.019,19.653,-123.230,-62.683
-0.821,0.197,0.195,-5.371,-126.465,-87.524
-0.678,-0.052,0.178,-18.250,-113.281,-100.708
-0.554,-0.223,-0.090,-20.813,-87.952,-101.135
-0.490,-0.280,-0.341,-14.038,-62.439,-91.370
-0.460,-0.259,-0.483,-6.592,-44.067,-77.271
-0.461,-0.272,-0.566,2.625,-26.611,-63.904
-0.529,-0.301,-0.525,10.925,-9.888,-49.866
-0.632,-0.166,-0.402,18.738,5.615,-32.227
-0.804,0.023,-0.373,26.794,26.428,-17.700
-0.990,0.270,-0.551,32.776,49.072,-10.559
-1.182,0.470,-0.842,34.851,63.904,-13.489
-1.360,0.625,-1.025,29.236,61.279,-26.489
-1.489,0.698,-1.090,20.691,46.814,-47.852
-1.530,0.676,-1.117,12.268,29.602,-74.707
-1.490,0.540,-1.149,4.761,13.550,-102.844
-1.416,0.272,-1.202,-0.061,0.916,-128.479
-1.339,-0.008,-1.232,-0.366,-7.874,-145.020
-1.235,-0.132,-1.211,5.554,-14.465,-150.085
-1.173,-0.152,-1.059,14.587,-19.104,-149.780
-1.144,-0.135,-0.767,19.409,-22.034,-150.818
-1.150,-0.154,-0.461,19.531,-16.968,-153.748
-1.186,-0.071,-0.313,18.799,-2.930,-156.433
-1.219,0.067,-0.226,10.010,10.986,-161.316
-1.261,0.161,-0.163,-6.165,21.912,-174.561
-1.137,0.075,-0.349,-20.630,37.109,-194.702
-0.985,-0.252,-0.844,-31.433,52.612,-215.271
-0.926,-0.370,-1.114,-40.588,50.720,-220.398
-0.853,-0.306,-1.035,-43.640,36.621,-214.539
-0.734,-0.202,-0.767,-36.194,31.250,-210.510
-0.634,-0.316,-0.523,-28.198,40.283,-211.731
-0.667,-0.403,-0.388,-25.391,58.289,-208.435
-0.672,-0.195,-0.404,-21.484,77.881,-192.749
-0.648,0.044,-0.574,-24.597,92.468,-183.716
-0.589,0.147,-0.721,-37.720,94.360,-188.538
-0.495,0.072,-0.764,-56.396,86.365,-200.623
-0.444,-0.042,-0.778,-72.754,78.247,-210.205
-0.440,-0.028,-0.767,-79.041,75.684,-212.891
-0.341,-0.096,-0.777,-78.186,77.942,-215.210
-0.272,-0.451,-0.890,-78.430,83.862,-219.482
-0.250,-0.452,-0.965,-76.477,85.632,-206.909
-0.219,-0.104,-0.981,-69.153,82.581,-185.425
-0.156,-0.136,-1.049,-68.054,80.322,-185.242
-0.041,-0.358,-1.105,-73.853,76.599,-191.223
0.091,-0.362,-1.217,-74.890,73.120,-182.190
0.126,-0.335,-1.364,-71.045,71.228,-169.250
0.110,-0.193,-1.302,-68.970,63.965,-157.288
0.035,-0.015,-1.025,-63.782,58.594,-149.719
-0.074,-0.029,-0.780,-56.213,67.993,-153.015
-0.176,-0.073,-0.741,-43.762,91.797,-157.104
