aX,aY,aZ,gX,gY,gZ
-8.787,-0.551,3.979,0.272,0.272,0.272
-8.787,-0.551,3.979,0.272,0.272,0.272
-8.715,-0.589,3.936,0.000,0.000,0.000
-8.557,-0.474,3.821,-0.466,-0.466,-0.466
-8.557,-0.474,3.821,-0.466,-0.466,-0.466
-8.567,-0.393,3.792,-0.991,-0.991,-0.991
-8.600,-0.393,3.931,-1.224,-1.224,-1.224
-8.327,-0.196,3.797,-1.166,-1.166,-1.166
-8.342,-0.211,3.740,-1.418,-1.418,-1.418
-8.351,-0.292,3.922,-2.370,-2.370,-2.370
-8.480,-0.268,4.027,-3.109,-3.109,-3.109
-8.356,-0.235,3.792,-2.584,-2.584,-2.584
-8.365,-0.484,3.611,-2.662,-2.662,-2.662

-5.071,-15.280,-3.687,2.157,2.157,2.157
-5.962,-13.805,-2.672,-6.878,-6.878,-6.878
-5.962,-13.805,-2.672,-6.878,-6.878,-6.878
-7.322,-6.263,4.990,-30.911,-30.911,-30.911
-8.097,-1.279,6.871,-27.239,-27.239,-27.239
-8.591,-0.057,6.862,-17.252,-17.252,-17.252
-8.591,-0.057,6.862,-17.252,-17.252,-17.252
-9.103,4.640,4.990,-0.894,-0.894,-0.894
-9.093,3.970,4.161,2.992,2.992,2.992
-9.093,3.970,4.161,2.992,2.992,2.992
-9.644,3.199,5.128,1.030,1.030,1.030
-10.583,3.266,4.707,6.334,6.334,6.334
-11.253,2.480,3.333,18.807,18.807,18.807
-10.683,0.814,2.241,23.333,23.333,23.333
-10.190,0.886,2.557,14.688,14.688,14.688
-10.755,0.579,2.629,4.449,4.449,4.449
-11.301,0.326,3.553,4.935,4.935,4.935
-11.215,0.110,3.783,13.250,13.250,13.250
-10.865,-0.929,3.792,17.874,17.874,17.874
-10.808,-1.164,3.620,18.379,18.379,18.379
-10.808,-1.164,3.620,18.379,18.379,18.379
-10.678,-0.757,3.165,18.340,18.340,18.340
-9.448,-0.943,2.782,18.554,18.554,18.554
-9.366,-0.848,3.055,18.068,18.068,18.068
-9.366,-0.848,3.055,18.068,18.068,18.068
-9.563,-0.474,2.581,12.084,12.084,12.084
-9.132,-0.479,3.194,14.144,14.144,14.144
-8.729,-0.302,2.911,17.427,17.427,17.427
-8.768,-0.402,2.399,17.427,17.427,17.427
-7.973,0.474,2.725,12.182,12.182,12.182
-7.973,0.474,2.725,12.182,12.182,12.182
-8.054,1.030,3.836,9.636,9.636,9.636
-7.968,0.800,4.985,11.676,11.676,11.676
-8.222,0.283,4.683,13.542,13.542,13.542
-7.891,0.388,5.253,9.073,9.073,9.073
-8.327,0.584,5.990,9.598,9.598,9.598
-9.414,1.077,5.693,10.647,10.647,10.647
-9.007,0.838,5.430,11.171,11.171,11.171
-7.935,1.010,4.961,7.674,7.674,7.674
-7.935,1.010,4.961,7.674,7.674,7.674
-9.069,0.441,4.496,2.973,2.973,2.973
-9.836,0.101,4.817,1.379,1.379,1.379
-9.836,0.101,4.817,1.379,1.379,1.379
-9.165,-0.733,4.252,-0.797,-0.797,-0.797
-8.878,-1.121,4.319,-3.458,-3.458,-3.458
-8.705,-0.953,4.420,-4.585,-4.585,-4.585
-8.523,-0.977,4.645,-3.730,-3.730,-3.730
-8.677,-1.178,4.439,-1.982,-1.982,-1.982
-8.959,-1.293,4.022,-0.661,-0.661,-0.661
-8.959,-1.293,4.022,-0.661,-0.661,-0.661
-8.782,-1.298,3.725,-2.137,-2.137,-2.137
-8.921,-1.250,3.941,-1.749,-1.749,-1.749
-9.045,-0.986,3.898,-0.525,-0.525,-0.525
-9.098,-1.039,3.678,0.894,0.894,0.894
-9.021,-1.159,3.366,0.369,0.369,0.369
-8.940,-1.077,3.663,-1.690,-1.690,-1.690
-8.940,-1.077,3.663,-1.690,-1.690,-1.690
-8.739,-1.101,3.965,-1.205,-1.205,-1.205
-8.835,-1.293,3.922,-0.777,-0.777,-0.777
-8.763,-1.259,4.075,-0.971,-0.971,-0.971
-8.887,-1.298,4.118,-0.933,-0.933,-0.933
-8.969,-1.341,4.142,-0.544,-0.544,-0.544
-8.643,-1.039,4.214,0.233,0.233,0.233
-9.165,-1.379,4.314,0.797,0.797,0.797
-9.673,-1.355,3.701,1.282,1.282,1.282
-9.280,-1.159,3.663,2.293,2.293,2.293
-9.232,-1.312,3.481,0.214,0.214,0.214
-8.969,-1.164,3.749,-1.282,-1.282,-1.282
-9.007,-1.235,3.802,-1.399,-1.399,-1.399
-8.978,-1.269,4.027,-1.205,-1.205,-1.205
-8.715,-1.346,4.080,-0.719,-0.719,-0.719
-8.399,-1.322,3.979,-0.233,-0.233,-0.233
-8.423,-1.499,3.974,-0.039,-0.039,-0.039
-8.787,-1.508,4.075,0.136,0.136,0.136
-9.098,-1.494,3.994,0.253,0.253,0.253
-8.969,-1.441,4.051,-0.350,-0.350,-0.350
-8.969,-1.441,4.051,-0.350,-0.350,-0.350
-8.720,-1.307,3.927,0.894,0.894,0.894
-9.223,-1.384,3.922,1.613,1.613,1.613
-9.223,-1.384,3.922,1.613,1.613,1.613
-8.749,-1.255,4.022,0.971,0.971,0.971
-8.543,-1.279,3.898,0.894,0.894,0.894
-8.543,-1.279,3.898,0.894,0.894,0.894
-8.907,-1.255,4.018,0.816,0.816,0.816
-8.796,-1.049,4.195,0.816,0.816,0.816
-8.782,-1.058,4.032,1.107,1.107,1.107
-8.892,-1.053,3.917,0.738,0.738,0.738
-8.854,-1.077,4.099,-0.117,-0.117,-0.117
-8.854,-1.077,4.099,-0.117,-0.117,-0.117
-8.945,-1.164,4.310,-0.019,-0.019,-0.019
-8.926,-1.130,4.195,0.719,0.719,0.719
-8.763,-1.034,4.195,0.971,0.971,0.971
-8.634,-1.010,3.994,0.622,0.622,0.622
-8.777,-0.977,3.998,0.039,0.039,0.039
-8.969,-1.144,3.946,-0.019,-0.019,-0.019
-8.911,-1.154,3.907,-0.661,-0.661,-0.661
-8.662,-1.216,3.960,-1.224,-1.224,-1.224
-8.634,-1.240,3.979,-0.952,-0.952,-0.952
-8.763,-1.302,3.864,-0.699,-0.699,-0.699
-8.777,-1.312,4.080,-1.069,-1.069,-1.069
-8.883,-1.403,4.041,-1.069,-1.069,-1.069
-8.993,-1.393,4.027,-0.544,-0.544,-0.544
-8.993,-1.393,4.027,-0.544,-0.544,-0.544
-8.998,-1.221,3.950,0.427,0.427,0.427
-8.825,-1.202,3.797,0.583,0.583,0.583
-8.825,-1.202,3.797,0.583,0.583,0.583
-8.897,-1.159,3.860,0.330,0.330,0.330
-8.854,-1.130,3.936,-0.097,-0.097,-0.097
-8.725,-1.077,3.941,-0.097,-0.097,-0.097
-8.830,-1.073,3.907,0.058,0.058,0.058
-8.969,-1.216,3.994,0.253,0.253,0.253
-8.969,-1.216,3.994,0.253,0.253,0.253
-8.897,-1.073,4.156,0.389,0.389,0.389
-8.911,-1.168,4.018,0.835,0.835,0.835
-8.940,-1.111,3.955,0.777,0.777,0.777
-8.940,-1.111,3.955,0.777,0.777,0.777
-8.902,-0.977,3.869,0.525,0.525,0.525
-8.701,-1.006,3.869,0.253,0.253,0.253
-8.749,-0.939,3.950,0.155,0.155,0.155
