aX,aY,aZ,gX,gY,gZ
-4.602,-0.919,-8.471,25.509,37.924,39.284
-6.101,-0.316,-7.403,26.442,36.681,42.470
-7.642,0.215,-6.551,24.013,29.920,43.364
-7.642,0.215,-6.551,24.013,29.920,43.364
-7.705,-0.354,-5.890,17.369,35.515,28.074
-6.311,-1.413,-4.559,13.833,37.011,25.140
-7.164,-2.160,-4.281,9.151,33.864,35.088
-8.820,-1.968,-4.650,7.732,29.531,41.926
-8.710,-2.121,-5.636,6.683,29.725,40.236
-8.940,-2.729,-4.075,9.131,25.082,37.050
-9.089,-3.103,-1.982,6.936,16.262,40.178
-10.487,-3.108,-1.666,3.575,16.495,46.822
-10.506,-2.342,-2.907,1.826,18.107,46.861
-9.936,-3.481,-2.998,-0.291,17.622,41.849
-9.486,-5.263,-0.690,1.069,12.220,39.459
-10.113,-5.033,-0.072,2.079,9.675,40.100
-9.850,-5.023,-0.752,2.409,11.385,38.857
-10.228,-5.425,-2.586,1.826,13.192,36.856
-10.228,-5.425,-2.586,1.826,13.192,36.856
-9.136,-6.460,-0.785,6.547,1.962,25.704
-9.342,-5.957,-0.833,5.032,2.001,26.617
-9.553,-5.559,-2.073,2.467,4.138,25.529
-9.318,-5.377,-3.390,3.614,5.829,19.642
-8.112,-5.459,-3.840,7.363,3.925,11.521
-8.112,-5.459,-3.840,7.363,3.925,11.521
-6.752,-6.000,-3.060,7.227,3.109,5.906
-6.910,-5.722,-3.883,3.633,4.002,8.432
-7.556,-5.219,-4.506,1.243,2.370,10.569
-7.556,-5.219,-4.506,1.243,2.370,10.569
-7.465,-4.597,-4.999,5.032,0.758,2.565
-7.465,-4.597,-4.999,5.032,0.758,2.565
-6.373,-4.343,-3.950,3.517,2.837,-0.602
-6.517,-4.022,-3.946,-0.253,2.059,2.467
-7.159,-3.735,-4.769,-3.031,0.719,4.585
-7.322,-3.596,-5.033,-0.777,0.194,2.448
-7.159,-3.476,-4.654,2.273,1.399,-1.399
-6.560,-3.543,-4.267,2.448,1.865,-3.381
-6.464,-3.783,-4.137,-0.253,1.632,-1.807
-6.383,-3.898,-4.664,-1.282,0.253,0.330
-6.833,-3.860,-4.425,-0.194,-1.205,1.457
-6.560,-3.812,-4.578,-0.369,-0.583,0.194
-6.780,-3.903,-5.066,-0.136,1.477,-0.291
-6.780,-3.903,-5.066,-0.136,1.477,-0.291
-6.354,-3.955,-4.487,-1.321,-1.127,0.952
-6.694,-3.869,-4.659,-1.729,0.583,1.943
-6.752,-3.802,-5.018,-1.554,1.865,0.272
-6.733,-3.898,-4.923,-0.078,1.613,-1.690
-6.733,-3.898,-4.923,-0.078,1.613,-1.690
-6.124,-4.085,-4.812,-1.069,1.321,-0.952
-6.383,-3.979,-4.994,-1.729,2.079,1.107
-6.249,-3.907,-5.023,-2.642,0.719,1.787
-6.364,-3.816,-5.253,-2.021,-0.680,2.759
-6.709,-3.701,-5.234,0.699,1.651,1.438

-14.734,-4.525,0.072,-13.619,-15.562,-0.447
-14.734,-4.525,0.072,-13.619,-15.562,-0.447
-15.213,-3.644,1.619,-17.175,-7.558,-16.398
-15.409,-2.883,1.312,-18.923,-4.022,-18.807
-16.578,-1.154,0.441,-23.955,-9.190,-20.808
-16.008,0.924,1.925,-28.987,-19.662,-28.016
-14.998,2.988,3.864,-34.000,-23.217,-33.533
-13.791,4.717,4.305,-38.760,-16.203,-37.575
-13.140,5.646,3.366,-42.082,-0.874,-38.216
-12.120,6.982,2.054,-43.014,13.950,-39.945
-12.120,6.982,2.054,-43.014,13.950,-39.945
-12.464,9.141,-2.911,-48.707,20.128,-41.324
-11.172,9.366,-4.506,-49.251,14.124,-43.850
-8.428,9.721,-4.396,-41.965,13.775,-47.192
-4.032,11.521,-4.659,-37.264,18.729,-47.852
-0.321,13.255,-7.460,-44.180,25.237,-42.840
1.235,15.654,-11.449,-47.405,39.109,-41.499
1.235,15.654,-11.449,-47.405,39.109,-41.499
3.864,16.664,-16.784,-41.985,37.905,-59.295
4.659,14.557,-17.741,-39.226,28.113,-68.252
4.391,13.906,-16.549,-32.096,16.262,-80.880
5.780,13.120,-14.849,-28.249,3.905,-93.489
8.040,11.334,-12.656,-29.181,-11.171,-100.814
10.812,8.744,-11.655,-38.118,-22.265,-103.223
12.785,5.018,-11.732,-45.618,-20.516,-98.094
13.762,1.116,-13.800,-48.493,-11.851,-82.687
13.326,-1.532,-13.073,-41.246,-13.134,-60.189
13.326,-1.532,-13.073,-41.246,-13.134,-60.189
12.488,-5.234,-14.428,-49.484,-26.559,-28.968
12.349,-7.556,-15.318,-42.121,-15.446,-24.013
12.148,-8.710,-15.994,-25.471,-0.661,-22.129
12.488,-10.630,-15.984,-7.189,13.017,-18.282
13.504,-11.990,-15.984,3.866,16.806,-10.977
14.260,-11.583,-15.955,11.482,10.180,5.265
12.249,-9.304,-13.767,11.502,3.419,31.163
10.391,-6.905,-13.772,0.797,-0.427,52.806
8.658,-4.003,-14.452,-4.566,-3.750,70.195
6.876,-0.675,-14.356,-6.936,-6.878,82.027
5.847,2.136,-14.274,-9.287,-12.007,88.088
5.847,2.136,-14.274,-9.287,-12.007,88.088
4.305,2.615,-13.470,-10.724,-16.553,89.953
4.425,5.344,-12.656,-8.665,-19.720,86.728
4.496,7.556,-10.568,-2.176,-18.846,77.461
3.730,8.375,-9.146,1.710,-17.777,74.624
3.730,8.375,-9.146,1.710,-17.777,74.624
4.065,9.821,-7.963,2.720,-16.650,67.999
4.065,9.821,-7.963,2.720,-16.650,67.999
2.164,10.314,-7.441,9.695,-20.730,60.170
2.835,11.133,-6.359,20.419,-16.670,53.894
2.160,11.521,-5.650,28.521,-6.800,50.514
1.197,12.488,-5.128,32.853,-6.314,45.909
-0.067,13.302,-4.176,29.415,-11.540,43.520
-1.757,13.958,-3.141,19.875,-22.615,40.877
-2.849,13.001,-3.165,9.228,-32.931,37.264
-4.324,11.650,-2.830,11.715,-25.917,34.019
-5.028,11.444,-1.360,24.674,-15.873,25.781
-5.440,10.707,-0.685,20.361,-16.844,23.081
-6.828,9.907,-2.820,6.042,-22.168,22.459
-7.245,8.816,-4.099,3.070,-24.441,17.116
-6.527,7.188,-4.118,5.110,-24.985,13.988
-6.378,6.350,-3.242,7.849,-26.015,15.018
-6.345,5.320,-2.394,5.751,-26.112,17.563
-6.148,4.559,-3.180,2.195,-24.674,19.001
-7.058,2.490,-4.142,1.438,-18.243,20.847
-7.949,1.757,-4.070,7.169,-11.948,22.731
-8.045,3.132,-4.013,10.336,-13.231,24.674
-8.045,3.132,-4.013,10.336,-13.231,24.674
-8.136,4.171,-4.769,9.539,-15.718,25.393
