aX,aY,aZ,gX,gY,gZ
-4.238,1.681,7.384,-8.393,3.225,26.714
-2.504,0.575,10.238,-19.934,1.690,27.180
-2.504,0.575,10.238,-19.934,1.690,27.180
-2.749,2.207,8.863,-11.288,-11.113,19.467
-3.108,2.720,8.112,-8.004,-9.015,17.039
-2.878,2.193,11.828,-15.348,-1.321,15.543
-1.709,-0.182,13.168,-14.008,5.285,14.921
-1.135,0.527,11.564,-10.627,0.078,17.583
-1.619,1.767,11.081,-5.032,-1.243,14.979
-1.652,1.781,11.248,-0.622,-3.672,16.611
-1.906,0.397,11.507,7.499,-2.934,16.223
-2.174,1.264,10.961,9.967,-1.515,18.865
-2.174,1.264,10.961,9.967,-1.515,18.865
-1.384,1.523,10.089,11.307,0.311,24.907
-1.384,1.523,10.089,11.307,0.311,24.907
-1.628,-1.958,11.646,13.386,-0.835,16.203
-2.035,-0.536,11.071,3.186,-3.789,3.653
-1.748,0.891,9.563,-8.626,-1.535,-1.962
-1.748,0.891,9.563,-8.626,-1.535,-1.962
-1.264,1.274,9.639,-5.382,-1.651,8.179
-0.393,0.800,10.784,2.429,-2.409,5.343
-0.393,0.800,10.784,2.429,-2.409,5.343
-0.589,0.972,10.295,2.098,-4.449,2.098
-0.589,0.972,10.295,2.098,-4.449,2.098

-10.051,-2.121,12.680,-21.546,-4.410,-8.412
-10.468,-0.498,12.891,-30.211,-2.545,-11.540
-9.156,1.556,12.551,-33.261,4.605,-14.241
-10.405,1.121,11.468,-17.291,4.877,-11.987
-10.405,1.121,11.468,-17.291,4.877,-11.987
-9.855,1.695,13.594,-4.138,22.692,-28.754
-8.634,3.668,12.780,-6.023,32.290,-41.946
-7.767,5.933,12.685,-0.583,37.069,-52.632
-5.933,8.409,12.776,8.820,40.430,-67.319
-3.845,9.156,12.694,24.441,39.984,-79.501
-3.845,9.156,12.694,24.441,39.984,-79.501
-0.196,14.231,12.838,56.731,-18.166,-76.762
3.314,13.882,10.731,29.706,0.991,-97.841
3.625,13.930,6.536,18.787,9.889,-115.657
3.625,13.930,6.536,18.787,9.889,-115.657
3.170,14.126,2.672,24.616,4.954,-119.737
5.085,15.189,5.507,44.433,0.816,-111.985
6.455,14.500,6.072,45.152,-10.375,-104.156
6.273,13.786,8.284,37.963,-12.240,-95.821
8.485,12.905,7.274,22.343,6.819,-92.654
10.472,11.138,5.756,22.284,5.421,-88.555
12.910,8.983,5.933,26.306,-10.142,-78.180
12.527,7.403,6.651,33.242,-32.504,-62.618
14.303,5.732,9.180,33.028,-36.739,-39.206
10.750,3.510,10.635,20.750,-32.951,-22.537
8.954,3.429,10.812,17.427,-22.770,-18.204
10.654,3.548,11.899,15.484,-4.294,-10.763
10.654,3.548,11.899,15.484,-4.294,-10.763
10.635,4.070,13.015,17.097,-3.011,-4.760
11.382,3.371,17.622,15.174,15.115,14.047
11.622,4.156,19.738,9.967,16.087,23.722
11.770,5.320,18.517,2.856,9.209,31.338
11.373,6.685,16.942,-3.070,-1.010,39.245
9.898,8.035,14.667,-6.314,-10.899,46.570
7.393,8.926,11.330,-10.666,-5.401,54.866
7.427,10.405,9.294,-15.504,15.543,62.365
7.025,10.616,8.983,-13.950,26.170,67.378
5.243,11.306,7.274,-9.675,24.227,70.020
3.342,10.487,5.085,-2.293,21.294,68.174
3.342,10.487,5.085,-2.293,21.294,68.174
-0.273,10.463,4.286,-1.302,31.843,66.387
-0.733,9.922,4.314,2.273,35.496,63.026
-0.733,9.922,4.314,2.273,35.496,63.026
-0.599,9.021,4.956,3.128,29.939,63.201
-2.193,8.519,5.023,0.078,30.580,70.428
-3.754,7.762,3.778,0.855,26.559,67.630
-3.802,6.273,4.573,-0.078,25.529,65.649
-3.577,5.516,6.014,-5.693,25.976,66.503
-3.577,5.516,6.014,-5.693,25.976,66.503
-4.128,7.293,4.429,-13.755,26.695,63.978
-3.405,5.588,5.861,-6.159,24.849,63.473
-3.314,4.956,6.900,-0.253,17.388,62.229
-4.492,5.071,6.785,3.361,11.113,57.372
-5.258,4.587,8.164,1.224,14.027,54.594
-5.885,4.257,10.147,-0.816,20.147,44.977
-4.659,3.649,11.588,-0.933,20.672,40.741
-4.659,3.649,11.588,-0.933,20.672,40.741
-4.583,4.511,9.060,-4.799,6.062,34.660
-4.597,4.994,9.654,-10.297,8.937,30.716
-4.358,4.329,10.013,-8.956,11.385,28.385
-3.936,4.123,11.535,-2.254,3.400,22.343
-4.961,4.161,11.421,3.167,-8.723,16.534
-4.477,4.061,10.501,5.032,-10.258,12.376
-3.989,4.046,10.583,2.195,-4.915,12.298
-3.251,3.831,10.990,0.078,-1.671,9.481
-2.428,3.697,10.956,0.311,-3.458,6.431
-2.313,3.989,10.468,2.254,-5.440,4.158
-1.403,4.089,9.941,5.090,-6.062,2.234
-1.197,3.792,10.104,6.314,-3.886,3.614
-1.082,3.745,10.338,5.187,-1.962,4.643
-1.082,3.745,10.338,5.187,-1.962,4.643
-0.939,3.974,9.654,2.817,0.330,3.167
-0.776,3.658,9.792,2.487,1.263,3.672
-0.776,3.658,9.792,2.487,1.263,3.672
-0.819,3.309,9.438,4.507,-1.010,0.602
-0.426,3.510,9.371,3.478,0.369,0.019
-0.441,3.395,9.601,2.467,1.496,1.030
-0.532,3.318,9.443,3.109,1.205,-0.058
-0.517,3.429,9.840,3.264,1.826,-0.855
-0.196,3.280,10.362,2.973,2.215,-1.787
-0.048,3.443,10.492,1.554,1.515,-2.409
0.129,3.452,10.429,0.136,0.544,-2.195
0.354,3.759,10.171,-0.680,-0.719,-2.118
0.335,3.639,10.104,-0.758,-1.418,-1.923
0.177,3.429,9.960,-0.389,-1.846,-2.467
0.287,3.390,9.960,-0.933,-0.699,-2.856
0.383,3.491,9.946,-1.613,0.622,-2.759
0.321,3.534,9.950,-1.010,0.447,-2.059
0.345,3.318,9.946,0.738,-0.661,-1.418
0.283,3.132,9.898,1.341,-1.904,-0.719
0.283,3.132,9.898,1.341,-1.904,-0.719
0.086,3.098,9.840,-1.205,-1.826,-1.107
0.086,3.098,9.840,-1.205,-1.826,-1.107
0.297,3.553,9.529,-0.933,0.971,-2.040
0.374,3.721,9.840,0.408,1.574,-1.593
0.378,3.424,10.161,0.719,1.593,-0.544
0.302,3.304,10.223,-0.350,0.389,0.117
-0.029,3.587,9.515,-0.233,-0.563,-0.641
0.273,3.362,9.754,0.738,0.389,-1.010
0.259,3.256,9.936,0.719,0.311,-0.738
0.374,3.323,9.816,0.155,0.544,-0.680
0.388,3.113,9.879,-0.117,0.272,-0.039
0.105,3.290,9.869,-0.369,-1.360,0.583
0.244,3.256,9.582,-0.136,-0.758,0.078
0.244,3.256,9.582,-0.136,-0.758,0.078
0.417,3.333,9.984,0.194,0.330,0.019
0.369,3.491,9.701,0.933,-0.253,-0.175
0.426,3.208,9.836,1.943,-0.194,0.058
0.426,3.208,9.836,1.943,-0.194,0.058
0.369,3.223,10.022,-0.058,-0.175,0.874
0.369,3.223,10.022,-0.058,-0.175,0.874
0.292,3.630,9.654,-1.205,0.253,0.311
0.536,3.294,10.051,0.622,0.175,0.214
0.407,3.127,9.855,0.291,-0.855,0.622
0.407,3.127,9.855,0.291,-0.855,0.622
0.397,3.184,9.893,-0.330,-0.097,0.602
0.230,3.333,9.826,-0.855,-0.525,0.544
0.263,3.510,9.577,-0.525,0.369,-0.117
0.354,3.443,9.730,0.563,1.010,-0.194

-1.566,4.257,9.467,25.879,-16.942,-5.129
-3.400,5.071,9.558,32.620,-22.420,-8.257
-6.177,5.957,11.435,38.099,-25.626,-12.492
-8.270,8.667,11.837,41.324,-23.042,-16.572
-10.310,9.290,11.722,49.212,-26.636,-23.605
-12.072,9.524,11.478,58.557,-39.478,-31.688
-12.560,9.505,11.583,63.570,-48.474,-31.144
-12.373,10.171,9.773,60.286,-56.653,-35.807
-10.980,10.942,7.556,55.837,-61.452,-41.713
-9.754,11.995,3.883,49.795,-65.862,-46.667
-9.563,11.602,0.445,46.356,-68.854,-48.649
-8.490,11.559,-2.485,41.907,-69.146,-57.314
-5.995,10.985,-4.085,31.377,-67.630,-63.414
-4.425,12.148,-5.885,21.294,-71.147,-67.786
-4.425,12.148,-5.885,21.294,-71.147,-67.786
-3.036,12.417,-7.470,19.234,-77.850,-73.128
-2.466,11.871,-10.152,10.452,-88.865,-73.187
-2.466,11.871,-10.152,10.452,-88.865,-73.187
-0.024,17.540,-10.903,1.010,-78.044,-88.632
-0.024,17.540,-10.903,1.010,-78.044,-88.632
5.243,18.421,-8.705,6.683,-74.158,-81.949
7.097,16.290,-7.073,9.636,-74.722,-74.896
9.122,14.983,-6.809,9.656,-71.088,-57.100
9.673,12.302,-5.119,13.095,-62.268,-38.352
9.433,11.717,-3.156,17.738,-50.844,-23.567
9.409,11.612,-0.043,21.235,-38.177,-13.988
10.448,12.847,1.834,20.206,-27.122,-7.227
10.448,12.847,1.834,20.206,-27.122,-7.227
11.674,14.739,3.788,15.154,-9.209,13.639
10.760,15.026,4.429,9.578,4.915,23.431
8.806,15.883,4.808,1.515,20.614,26.267
8.504,16.276,5.761,-8.082,34.349,26.714
8.389,16.918,5.152,-17.369,39.362,27.549
7.231,18.096,3.654,-23.644,42.140,33.767
4.803,15.974,2.466,-24.344,44.763,41.965
4.544,16.764,0.148,-27.821,49.562,45.365
3.658,15.931,-1.279,-29.803,58.169,52.845
3.658,15.931,-1.279,-29.803,58.169,52.845
0.737,14.255,-1.872,-29.997,66.814,61.938
0.723,13.384,-2.035,-30.250,72.060,64.347
0.096,12.254,-2.720,-30.347,73.964,67.125
0.096,12.254,-2.720,-30.347,73.964,67.125
-2.255,11.713,-2.461,-26.947,74.236,70.700
-3.457,10.051,-1.575,-23.450,71.885,67.650
-3.457,10.051,-1.575,-23.450,71.885,67.650
-2.610,9.266,-0.393,-26.695,69.826,59.043
-2.701,8.969,-0.857,-27.083,65.921,54.710
-2.040,8.303,0.536,-25.393,60.617,57.741
-3.864,7.599,2.308,-24.149,51.369,63.589
-5.167,6.986,1.939,-21.896,40.741,55.623
-5.210,7.911,0.699,-23.120,38.332,47.872
-4.769,7.092,3.630,-22.518,43.830,45.365
-4.769,7.092,3.630,-22.518,43.830,45.365
-4.405,5.703,6.876,-22.595,42.684,42.956
-3.998,3.922,7.781,-23.839,32.951,33.572
-4.889,5.234,6.531,-44.122,21.663,13.153
-7.389,6.455,6.848,-47.813,21.002,4.022
-4.061,6.062,9.481,-42.276,22.323,-2.351
-1.896,5.454,10.156,-34.000,20.011,1.166
-4.147,6.484,9.994,-21.876,2.759,3.827
-5.665,6.843,10.099,-9.598,-12.978,-0.622
-5.665,6.843,10.099,-9.598,-12.978,-0.622
-6.096,6.359,11.492,-6.081,-11.540,-2.195
-1.499,5.459,13.049,-17.660,8.276,0.622
-1.106,5.282,12.124,-15.387,1.613,2.875
-1.982,5.100,10.760,-8.354,-8.432,3.283
-2.409,4.061,10.434,0.583,-13.075,2.526
-2.428,2.954,11.119,3.963,-10.550,1.457
-1.877,2.500,11.444,0.602,-4.352,0.039
-1.729,2.792,10.870,-3.963,1.069,-1.341
-1.341,2.911,9.903,-6.081,4.935,-2.351
-0.742,3.160,9.577,-4.974,6.431,-2.176
-0.742,3.160,9.577,-4.974,6.431,-2.176
-0.690,3.079,9.596,3.497,2.059,-0.894
-0.273,2.758,10.013,5.615,2.079,-0.874
-0.273,2.758,10.013,5.615,2.079,-0.874
-0.642,2.600,10.147,3.905,2.506,-0.641
-0.474,3.534,9.405,-0.855,4.721,-1.923
0.034,3.769,9.515,0.272,6.664,-1.885
0.345,3.692,9.893,2.487,6.178,-0.214
0.215,3.409,10.118,4.779,2.739,0.758
-0.158,3.151,10.003,5.110,-0.253,0.039
-0.158,3.151,10.003,5.110,-0.253,0.039
-0.105,3.591,9.630,0.525,0.797,-1.127
-0.038,3.754,9.314,0.505,1.943,-0.971
0.029,3.611,9.630,1.962,2.040,0.175
-0.153,3.318,9.697,3.750,0.622,0.389
-0.177,3.189,9.845,4.119,-0.602,-0.758
-0.177,3.189,9.845,4.119,-0.602,-0.758
-0.225,3.706,9.625,0.466,0.000,-0.427
-0.383,3.821,9.692,1.010,0.389,0.427
-0.493,3.634,9.831,2.759,0.661,0.758
-0.407,3.342,10.300,2.584,1.613,1.166
-0.407,3.342,10.300,2.584,1.613,1.166
-0.407,3.433,10.195,0.816,1.457,1.341
-0.479,3.620,9.697,-0.408,0.117,0.971
-0.484,3.620,9.491,1.263,0.039,0.389
-0.297,3.615,9.529,2.254,0.602,0.874
-0.105,3.558,9.845,2.662,1.457,1.360
-0.225,3.572,9.994,2.040,0.835,1.360
-0.067,3.701,9.965,0.233,0.389,0.816
-0.120,3.912,9.625,-1.535,0.738,0.971
0.024,4.065,9.251,-0.058,0.389,0.427
0.067,3.754,9.572,1.535,0.466,1.477
-0.168,3.400,9.864,1.885,-0.427,1.632
-0.172,3.486,9.773,0.097,-0.777,1.399
-0.244,3.611,9.591,-1.049,-1.107,0.952
-0.249,3.658,9.328,-1.069,-0.466,1.127
-0.168,3.515,9.596,0.097,-0.253,1.088
-0.273,3.309,9.850,0.641,-0.389,1.107
-0.273,3.309,9.850,0.641,-0.389,1.107
-0.383,3.529,9.706,-1.418,-0.117,0.019
-0.464,3.730,9.682,-2.079,0.816,0.097
-0.464,3.730,9.682,-2.079,0.816,0.097
-0.134,3.668,10.128,-1.399,0.913,0.097
-0.211,3.553,9.970,-1.049,-0.486,-0.525
-0.330,3.606,9.845,-1.341,-1.069,-0.913
-0.235,3.639,9.788,-1.787,-0.486,-0.952
-0.072,3.706,9.682,-1.846,-0.097,-1.049

-11.535,0.819,13.436,-4.469,-14.630,-27.996
-12.742,0.110,13.800,-18.515,-9.092,-34.466
-13.116,-0.072,12.575,-29.570,-10.433,-43.733
-13.087,0.919,10.860,-36.856,-15.912,-48.824
-12.498,3.366,10.123,-46.278,-20.614,-46.842
-12.560,4.300,12.426,-60.306,-21.935,-42.665
-14.705,4.487,15.807,-85.193,-19.059,-48.377
-10.808,11.689,18.120,-110.528,-1.146,-65.843
-4.741,13.240,18.871,-118.649,23.275,-56.828
-3.472,10.238,17.612,-110.004,26.228,-47.677
-2.638,8.835,17.669,-97.841,20.400,-53.059
0.421,10.401,19.436,-99.143,24.888,-56.148
0.421,10.401,19.436,-99.143,24.888,-56.148
5.603,10.381,20.327,-96.287,62.851,-55.118
5.603,10.381,20.327,-96.287,62.851,-55.118
10.056,0.249,21.007,-53.836,88.904,-75.615
13.092,-2.734,25.456,-60.345,88.885,-95.277
14.140,2.907,21.400,-87.039,65.707,-118.669
10.812,9.275,8.322,-94.791,41.499,-117.969
9.965,11.909,-0.905,-79.695,38.274,-94.131
12.464,8.452,-0.029,-49.251,45.657,-65.357
15.294,2.682,3.807,-28.288,47.444,-38.526
15.797,-2.634,5.061,-18.787,34.000,-24.111
13.561,-3.567,2.279,-13.095,23.567,-21.546
13.489,-0.857,1.130,-6.606,17.738,-24.946
13.489,-0.857,1.130,-6.606,17.738,-24.946
11.866,0.354,-2.576,0.758,16.534,-11.288
15.630,-8.456,2.820,23.722,11.599,6.101
18.359,-10.209,4.080,19.914,6.703,5.401
18.661,-9.587,2.950,17.835,-5.557,4.663
17.756,-9.601,2.284,19.798,-19.292,8.315
16.415,-10.056,3.414,23.197,-30.775,12.298
14.940,-10.501,4.860,24.985,-40.392,18.010
14.193,-10.702,6.508,22.925,-46.861,24.965
13.489,-9.582,7.532,20.458,-51.544,29.764
12.555,-7.456,8.073,23.683,-57.353,31.085
12.440,-5.071,8.351,32.931,-59.898,32.659
12.440,-5.071,8.351,32.931,-59.898,32.659
8.514,-2.739,8.777,49.445,-59.975,54.011
7.867,-2.097,10.108,61.238,-54.710,55.701
7.867,-2.097,10.108,61.238,-54.710,55.701
6.814,4.132,9.462,71.555,-46.142,52.068
5.052,5.588,11.555,85.465,-40.236,59.393
5.052,5.588,11.555,85.465,-40.236,59.393
0.503,1.662,11.258,84.902,-9.151,77.850
0.503,1.662,11.258,84.902,-9.151,77.850
-0.661,4.592,9.419,66.523,-11.657,58.402
-1.034,4.769,9.759,66.251,-2.623,58.207
-1.030,3.452,10.118,63.570,7.402,58.596
-2.399,2.222,10.228,56.362,6.547,55.079
-2.399,2.222,10.228,56.362,6.547,55.079
-2.514,2.686,10.530,36.331,6.975,49.134
-3.476,2.275,9.515,29.473,3.925,49.562
-5.119,1.590,8.772,31.008,-1.107,44.336
-5.387,1.384,10.089,34.544,-1.515,36.059
-5.387,1.384,10.089,34.544,-1.515,36.059
-4.736,0.148,11.856,20.555,5.576,36.992
-5.397,0.101,10.434,21.507,-6.081,28.210
-5.818,0.105,10.410,25.121,-11.676,21.235
-4.856,-0.091,10.946,23.023,-6.450,16.942
-3.136,0.316,12.373,13.347,0.097,17.835
-3.136,0.316,12.373,13.347,0.097,17.835
-4.760,-0.637,12.096,10.180,-12.667,15.640
-4.669,-0.771,11.478,10.705,-13.639,8.879
-3.266,-0.666,10.966,5.809,-5.809,6.858
-2.452,-0.402,11.215,1.651,-0.777,7.616
-1.911,-0.163,11.851,1.360,-1.768,5.615
-1.911,-0.163,11.851,1.360,-1.768,5.615
-1.551,0.077,10.946,1.787,-5.945,-1.010
-0.886,0.134,10.865,-1.749,-3.555,-0.563
-0.886,0.134,10.865,-1.749,-3.555,-0.563
-0.929,0.670,10.338,-3.264,-4.022,1.943
-0.929,0.670,10.338,-3.264,-4.022,1.943
-1.082,-0.364,10.429,1.379,-3.342,2.273
-1.001,-0.781,10.190,-0.408,-2.934,2.137
-1.001,-0.555,9.869,-2.059,-2.565,1.593
-0.876,-0.383,9.390,-1.069,-0.311,0.175
-0.302,-0.354,9.658,1.710,1.787,-0.544
-0.211,-0.532,10.276,2.953,2.079,0.661
-0.225,-0.646,10.573,2.370,0.835,0.330
-0.225,-0.646,10.573,2.370,0.835,0.330
0.330,0.177,10.396,-2.370,2.429,-1.574
0.642,0.383,10.520,-0.952,2.623,-1.749
1.001,0.287,10.630,1.690,1.477,-1.554
1.053,0.115,10.554,2.254,-0.194,-0.758
0.565,-0.091,10.434,1.418,-1.224,-0.078
0.565,-0.091,10.434,1.418,-1.224,-0.078
0.445,-0.105,9.893,-0.816,0.486,-0.505
0.445,-0.105,9.893,-0.816,0.486,-0.505
0.752,-0.168,10.128,2.059,0.835,-1.535
0.848,-0.043,10.391,1.146,1.185,-1.302
0.848,-0.043,10.391,1.146,1.185,-1.302
0.733,0.000,10.630,-0.175,1.088,-1.243
0.718,0.153,10.659,-1.030,1.030,-1.379
0.718,-0.077,10.487,0.563,0.078,-1.185
0.747,-0.584,10.592,1.787,-0.680,-1.263
0.551,-0.139,10.362,0.602,-1.049,-1.185
0.637,-0.077,10.492,1.574,0.117,-1.768
0.637,-0.077,10.492,1.574,0.117,-1.768
0.728,0.211,10.659,-0.233,0.602,-1.088
0.953,-0.043,10.425,0.389,0.350,-1.535
0.910,-0.053,10.391,0.913,-0.913,-1.166
0.852,-0.139,10.300,0.117,-0.699,-0.389
0.680,0.144,10.171,0.078,-0.466,-0.311
0.919,-0.163,10.492,0.855,0.369,-0.214
0.900,-0.163,10.578,-0.097,0.136,0.214
0.565,0.311,10.180,-0.214,-0.505,0.661
0.872,-0.029,10.573,1.418,0.777,0.155
0.943,-0.125,10.616,0.952,0.641,0.525
0.804,-0.024,10.391,0.233,-0.622,0.835
0.699,-0.215,10.271,-0.175,-0.544,0.797
0.761,-0.144,10.075,-0.641,-0.233,0.369
0.761,-0.144,10.075,-0.641,-0.233,0.369
0.589,-0.029,9.979,0.699,-0.641,0.894
0.680,-0.187,9.965,2.059,-0.466,0.291
0.680,-0.235,10.281,2.642,-0.311,-0.078
0.852,-0.192,10.367,0.933,0.952,0.000
0.881,0.187,10.286,-0.019,0.952,-0.233
1.030,0.110,10.429,0.544,0.641,-0.117

-13.925,-0.599,8.308,-15.698,17.078,-25.432
-13.676,2.279,7.556,-18.340,29.978,-26.967
-12.689,3.783,7.523,-12.803,47.405,-25.276
-12.838,4.070,8.892,-5.576,63.570,-25.995
-11.784,4.678,11.071,-2.293,75.207,-31.008
-11.784,4.678,11.071,-2.293,75.207,-31.008
-11.880,7.020,13.264,-4.216,77.208,-23.431
-12.924,9.036,13.111,11.657,82.104,-27.919
-11.545,10.798,14.399,34.524,92.168,-42.101
-9.352,14.595,16.410,45.560,104.214,-51.291
-7.101,18.393,19.791,56.653,117.639,-51.058
-7.178,19.077,23.617,72.604,127.256,-45.462
-5.555,14.533,26.643,91.760,142.274,-41.829
-1.638,8.265,30.732,96.462,148.647,-40.256
-1.638,8.265,30.732,96.462,148.647,-40.256
12.555,4.630,31.331,81.288,103.281,-45.346
9.907,-1.590,21.993,45.482,55.604,-17.583
-1.283,-4.051,13.345,10.006,17.777,-0.097
-3.457,-3.936,6.120,-8.976,-5.149,-2.584
-4.271,-3.611,4.956,-7.286,-16.223,-1.107
-5.842,-4.798,5.933,0.175,-23.372,-2.429
-5.172,-4.358,6.939,-0.097,-22.887,-1.826
-5.172,-4.358,6.939,-0.097,-22.887,-1.826
-7.413,-5.330,9.141,-7.674,-32.912,6.567
-9.950,-5.425,8.643,-11.230,-41.382,3.769
-9.448,-5.732,9.797,-9.578,-38.546,-0.971
-6.953,-5.014,13.164,-5.071,-40.508,-7.946
-6.953,-5.014,13.164,-5.071,-40.508,-7.946
-1.580,2.514,16.659,-26.967,-47.891,8.024
-1.580,2.514,16.659,-26.967,-47.891,8.024
-5.042,2.485,17.009,-43.850,-42.237,34.719
-8.490,4.602,15.519,-42.995,-61.588,41.363
-9.304,5.866,13.676,-38.488,-68.077,37.808
-9.304,5.866,13.676,-38.488,-68.077,37.808
-9.026,7.029,11.507,-35.981,-65.901,37.108
-8.998,7.580,8.466,-30.114,-49.329,42.937
-9.060,7.671,7.609,-26.364,-44.102,46.278
-9.290,7.202,6.814,-24.868,-36.351,48.066
-9.184,7.120,6.282,-26.345,-27.452,47.891
-9.270,5.334,5.746,-24.247,-21.371,46.784
-9.366,3.759,5.818,-19.739,-21.352,40.353
-9.180,3.002,5.703,-16.320,-23.139,32.329
-8.926,2.691,5.057,-13.891,-21.721,27.627
-8.102,2.035,5.397,-13.697,-19.234,27.277
-7.853,0.532,5.861,-11.016,-21.255,26.228
-7.585,0.000,5.636,-5.110,-28.443,16.767
-7.144,0.412,5.081,-0.622,-29.764,9.190
-5.354,0.876,5.966,-0.661,-24.888,9.364
-5.349,0.804,6.862,-2.992,-17.563,13.678
-5.349,0.804,6.862,-2.992,-17.563,13.678
-4.860,0.474,7.120,6.373,-24.538,4.488
-4.396,1.513,6.551,4.838,-20.167,3.614
-4.396,1.513,6.551,4.838,-20.167,3.614
-4.573,0.354,8.591,5.654,-11.424,13.988
-4.573,0.354,8.591,5.654,-11.424,13.988
-5.852,-0.321,9.429,9.559,-13.755,8.898
-5.052,-0.335,9.601,-0.389,-3.769,6.819
-4.980,0.278,9.716,-8.257,2.331,5.401
-5.813,0.407,9.591,-9.151,3.672,2.448
-4.951,0.508,10.051,-9.928,8.121,-0.466
-4.444,0.268,10.391,-11.618,11.579,1.205
-4.094,0.804,9.601,-7.538,6.606,-0.777
-3.946,0.924,9.232,-2.448,3.147,0.544
-3.639,0.436,9.649,1.749,0.291,3.225
-3.658,0.081,9.400,4.371,-2.837,4.488
-3.769,-0.297,8.916,6.547,-4.585,3.536
-3.769,-0.297,8.916,6.547,-4.585,3.536
-3.184,-0.192,9.065,4.158,0.058,1.030
-3.184,-0.192,9.065,4.158,0.058,1.030
-2.480,0.522,9.587,6.586,-0.816,0.175
-2.480,0.522,9.587,6.586,-0.816,0.175
-2.705,0.067,10.626,5.634,-3.167,-0.758
-2.428,0.771,10.176,0.952,-0.933,-2.623
-1.800,1.049,10.219,0.563,-0.058,-3.478
-1.614,1.020,10.353,2.273,-1.379,-2.351
-1.796,0.752,10.338,3.186,-2.448,-0.699
-1.796,0.752,10.338,3.186,-2.448,-0.699
-2.117,0.508,10.487,2.351,-3.050,-0.369
-2.006,0.546,10.319,1.127,-2.059,-0.894
-1.695,0.560,10.271,0.389,-1.360,-1.127
-1.695,0.560,10.271,0.389,-1.360,-1.127
-1.887,0.737,9.701,-0.699,-2.448,-0.699
-1.853,0.852,9.634,0.602,-1.943,-0.738
-1.686,0.627,10.195,1.302,-1.030,0.214
-1.791,0.575,10.056,1.535,-1.768,0.253
-1.800,0.704,10.075,0.466,-1.263,-0.214
-1.604,0.814,10.195,-0.758,-0.311,-0.039
-1.714,0.723,10.013,-0.214,-0.894,0.466
-1.748,0.517,9.922,1.166,-1.321,0.389
-1.748,0.517,9.922,1.166,-1.321,0.389
-1.858,0.364,10.137,0.447,-0.991,0.758
-1.978,0.584,9.994,-0.136,-0.408,0.097
-1.834,0.785,10.108,0.389,0.680,-0.253
-1.480,0.776,10.377,1.457,0.816,0.155
-1.619,0.608,10.573,1.379,-0.505,0.797
-1.619,0.608,10.573,1.379,-0.505,0.797
-1.619,0.637,10.123,-1.205,-1.515,0.719
-1.619,0.637,10.123,-1.205,-1.515,0.719
-1.547,0.809,9.663,0.330,-1.205,0.525
-1.504,0.570,10.022,1.457,-1.049,0.699
-1.556,0.469,9.984,1.010,-1.224,0.758
-1.590,0.728,9.836,0.155,-1.127,0.214
-1.590,0.728,9.836,0.155,-1.127,0.214
-1.480,0.852,9.788,-0.136,-0.525,-0.194
-1.638,0.804,10.123,0.525,-1.263,0.874
-1.738,0.838,10.056,0.991,-1.749,0.427
-1.753,0.905,10.065,0.563,-0.583,0.214
-1.753,0.905,10.065,0.563,-0.583,0.214
-1.551,0.632,10.262,1.535,-0.835,-0.019
-1.676,0.627,10.085,1.341,-1.574,-0.155
-1.676,0.627,10.085,1.341,-1.574,-0.155
-1.508,0.637,10.137,0.019,-1.107,-1.107
-1.484,0.881,9.946,-0.661,-1.554,-1.399
-1.484,0.881,9.946,-0.661,-1.554,-1.399
-1.298,0.862,10.161,0.486,-1.477,-1.535
-1.173,0.915,10.290,-0.408,-1.360,-1.341
-1.432,0.962,10.305,-1.282,-2.526,-1.185
-1.657,1.034,9.883,-1.321,-3.167,-1.865
-1.480,0.910,9.725,-0.758,-2.565,-2.118

-6.584,-0.460,11.124,14.086,-35.671,-8.199
-6.584,-0.460,11.124,14.086,-35.671,-8.199
-9.998,-2.322,11.377,28.890,-56.284,-16.300
-9.601,-1.365,11.583,26.189,-58.402,-34.330
-9.610,0.196,11.310,14.377,-50.475,-40.061
-8.203,2.873,10.741,7.577,-44.452,-44.996
-7.154,4.511,11.100,9.889,-45.093,-45.326
-7.154,4.511,11.100,9.889,-45.093,-45.326
-6.441,6.646,13.025,19.642,-63.919,-45.540
-6.441,6.646,13.025,19.642,-63.919,-45.540
-5.018,8.121,12.685,5.401,-82.629,-63.958
-4.875,11.310,9.572,-9.423,-87.622,-72.779
-4.343,13.456,6.302,-20.108,-87.875,-76.315
-3.941,15.270,2.916,-24.169,-86.476,-82.920
-3.941,15.270,2.916,-24.169,-86.476,-82.920
-0.924,17.895,-3.175,-25.820,-88.321,-92.518
-0.924,17.895,-3.175,-25.820,-88.321,-92.518
-0.297,18.187,-4.865,-29.842,-93.936,-89.176
0.172,21.831,-7.657,-40.780,-95.471,-88.088
5.641,24.024,-12.153,-41.130,-86.534,-82.299
11.104,22.568,-17.674,-27.258,-81.988,-66.970
11.104,22.568,-17.674,-27.258,-81.988,-66.970
17.674,13.441,-12.235,9.734,-52.049,-18.923
14.614,7.111,-6.077,26.267,-48.726,8.043
11.200,3.342,-3.486,37.555,-60.500,20.594
11.200,3.342,-3.486,37.555,-60.500,20.594
7.369,0.867,-7.140,27.472,-50.106,18.865
9.869,3.127,-9.725,16.844,-30.114,4.197
13.456,6.848,-11.363,10.880,-0.933,-3.147
