aX,aY,aZ,gX,gY,gZ
0.915,-0.517,-10.243,0.311,0.311,0.311
0.737,-0.919,-9.687,1.943,1.943,1.943
0.737,-0.919,-9.687,1.943,1.943,1.943
0.546,-1.389,-9.400,2.215,2.215,2.215
0.359,-1.700,-8.887,4.993,4.993,4.993
0.345,-1.705,-8.557,3.633,3.633,3.633
0.268,-1.853,-8.600,1.690,1.690,1.690
0.278,-1.997,-8.863,0.175,0.175,0.175
0.316,-2.179,-9.213,0.233,0.233,0.233
0.388,-2.049,-8.725,2.254,2.254,2.254
0.407,-2.006,-8.820,3.031,3.031,3.031
0.546,-1.906,-9.021,0.680,0.680,0.680
0.699,-1.666,-9.443,-0.641,-0.641,-0.641
0.809,-1.317,-9.587,1.263,1.263,1.263
0.943,-1.312,-9.505,0.661,0.661,0.661
1.015,-1.121,-9.615,0.253,0.253,0.253
1.010,-1.259,-9.816,2.273,2.273,2.273
1.092,-1.183,-9.644,0.194,0.194,0.194
1.087,-1.202,-9.922,-0.311,-0.311,-0.311
1.092,-1.446,-9.649,1.418,1.418,1.418
1.092,-1.446,-9.649,1.418,1.418,1.418
1.015,-1.829,-9.936,0.253,0.253,0.253
0.891,-1.915,-9.826,1.671,1.671,1.671
0.891,-1.915,-9.826,1.671,1.671,1.671
0.737,-2.265,-9.505,0.816,0.816,0.816
0.704,-2.342,-9.783,0.933,0.933,0.933
0.862,-2.054,-9.270,-1.457,-1.457,-1.457
0.924,-1.882,-9.084,-0.408,-0.408,-0.408
0.991,-1.532,-9.218,1.496,1.496,1.496
1.092,-1.537,-9.294,1.107,1.107,1.107
1.025,-1.590,-9.472,1.865,1.865,1.865
1.030,-1.360,-9.218,-0.427,-0.427,-0.427
0.929,-1.446,-8.892,0.816,0.816,0.816
0.876,-1.724,-9.175,2.079,2.079,2.079
0.924,-1.714,-9.673,-0.971,-0.971,-0.971
0.891,-1.901,-9.697,0.194,0.194,0.194
0.857,-1.872,-9.462,2.234,2.234,2.234
0.934,-1.695,-9.318,1.243,1.243,1.243
1.015,-1.743,-9.347,0.971,0.971,0.971
0.986,-1.958,-9.232,1.710,1.710,1.710
1.006,-1.978,-9.112,1.146,1.146,1.146
1.039,-1.911,-9.357,0.719,0.719,0.719
0.967,-1.724,-9.328,1.593,1.593,1.593
1.030,-1.863,-9.429,1.379,1.379,1.379
1.068,-1.829,-9.089,1.185,1.185,1.185
1.025,-1.748,-9.328,1.613,1.613,1.613
1.025,-1.748,-9.328,1.613,1.613,1.613
1.101,-1.777,-9.591,-0.194,-0.194,-0.194
0.962,-1.585,-9.443,2.234,2.234,2.234
0.886,-1.532,-9.893,1.554,1.554,1.554
0.996,-1.528,-10.956,0.719,0.719,0.719
1.101,-1.317,-11.689,0.816,0.816,0.816
1.149,-1.561,-12.244,1.088,1.088,1.088
1.144,-1.619,-11.732,2.506,2.506,2.506

-5.756,-9.553,10.626,13.969,13.969,13.969
-2.873,-8.284,17.133,3.808,3.808,3.808
-1.101,-5.660,16.764,-0.097,-0.097,-0.097
0.407,-3.682,15.644,4.235,4.235,4.235
1.202,-2.322,14.389,11.657,11.657,11.657
3.065,-2.136,12.699,17.913,17.913,17.913
4.554,-2.322,11.047,17.777,17.777,17.777
5.837,-3.141,9.290,9.209,9.209,9.209
5.837,-3.141,9.290,9.209,9.209,9.209
6.043,-3.400,3.960,-1.049,-1.049,-1.049
6.043,-3.400,3.960,-1.049,-1.049,-1.049
4.755,-5.756,5.181,12.298,12.298,12.298
4.755,-5.756,5.181,12.298,12.298,12.298
4.219,-5.373,2.342,-0.058,-0.058,-0.058
4.113,-5.373,0.129,-2.021,-2.021,-2.021
4.765,-5.239,-2.490,0.738,0.738,0.738
5.090,-4.578,-4.750,-1.107,-1.107,-1.107
5.272,-4.219,-7.935,-5.323,-5.323,-5.323
5.617,-3.433,-10.171,0.155,0.155,0.155
5.971,-3.242,-7.968,13.308,13.308,13.308
6.010,-3.146,-5.564,14.260,14.260,14.260
5.646,-1.781,-5.253,2.603,2.603,2.603
4.832,-1.279,-7.245,-11.638,-11.638,-11.638
4.678,-2.059,-11.219,-10.414,-10.414,-10.414
4.654,-3.376,-9.309,10.530,10.530,10.530
4.233,-3.261,-6.201,20.536,20.536,20.536
3.965,-1.235,-5.674,7.577,7.577,7.577
3.405,-1.508,-8.787,-9.462,-9.462,-9.462
3.448,-1.997,-10.879,-8.529,-8.529,-8.529
3.036,-2.557,-9.433,5.187,5.187,5.187
3.036,-2.557,-9.433,5.187,5.187,5.187
2.519,-2.773,-10.640,-9.073,-9.073,-9.073
2.495,-3.338,-12.191,-13.639,-13.639,-13.639
2.495,-3.338,-12.191,-13.639,-13.639,-13.639
2.155,-4.774,-9.567,3.905,3.905,3.905
2.030,-4.535,-8.772,-1.496,-1.496,-1.496
2.030,-4.535,-8.772,-1.496,-1.496,-1.496
1.800,-3.012,-10.736,-7.053,-7.053,-7.053
1.925,-2.619,-11.018,-6.411,-6.411,-6.411
1.925,-2.619,-11.018,-6.411,-6.411,-6.411
1.360,-3.309,-7.939,0.194,0.194,0.194
0.986,-3.553,-8.365,-5.731,-5.731,-5.731
0.986,-3.553,-8.365,-5.731,-5.731,-5.731
0.713,-2.543,-12.455,-9.714,-9.714,-9.714
0.876,-1.666,-12.306,-6.450,-6.450,-6.450
0.876,-1.666,-12.306,-6.450,-6.450,-6.450
0.838,-2.145,-9.692,-3.245,-3.245,-3.245
0.661,-2.428,-9.649,-5.285,-5.285,-5.285
0.532,-1.939,-12.172,-5.712,-5.712,-5.712
0.651,-1.494,-14.385,-3.730,-3.730,-3.730
0.809,-1.374,-13.575,-0.738,-0.738,-0.738
0.804,-1.762,-11.842,0.019,0.019,0.019
0.876,-1.748,-11.119,0.389,0.389,0.389
0.948,-1.432,-11.296,-1.224,-1.224,-1.224
0.886,-1.360,-11.047,-1.554,-1.554,-1.554
0.790,-1.259,-9.941,1.321,1.321,1.321
0.589,-1.470,-9.208,2.351,2.351,2.351
0.441,-1.844,-9.036,-0.330,-0.330,-0.330
0.369,-1.963,-9.510,-2.487,-2.487,-2.487
0.225,-2.308,-9.821,-0.486,-0.486,-0.486
0.168,-2.461,-9.366,1.515,1.515,1.515
0.182,-2.222,-9.534,0.505,0.505,0.505
0.316,-2.140,-9.438,-2.720,-2.720,-2.720
0.187,-2.131,-9.385,0.855,0.855,0.855
0.187,-2.131,-9.385,0.855,0.855,0.855
0.369,-2.121,-9.630,0.117,0.117,0.117
0.469,-2.083,-9.491,2.331,2.331,2.331
0.469,-2.083,-9.491,2.331,2.331,2.331
0.551,-2.136,-9.242,-2.001,-2.001,-2.001
0.512,-1.944,-9.084,2.720,2.720,2.720
0.603,-2.117,-9.026,1.574,1.574,1.574
0.575,-2.150,-9.409,2.157,2.157,2.157
0.575,-2.150,-9.409,2.157,2.157,2.157
0.536,-2.461,-9.457,1.729,1.729,1.729
0.646,-2.174,-9.098,-1.729,-1.729,-1.729
0.651,-1.877,-9.510,-0.117,-0.117,-0.117
0.608,-2.073,-9.524,0.777,0.777,0.777
0.579,-2.030,-10.061,1.865,1.865,1.865
0.699,-1.935,-9.424,-2.098,-2.098,-2.098
0.713,-1.891,-9.151,-0.894,-0.894,-0.894
0.728,-1.949,-9.026,0.719,0.719,0.719
0.804,-1.839,-9.089,1.010,1.010,1.010
0.637,-2.102,-9.563,2.739,2.739,2.739
0.651,-1.968,-9.318,2.701,2.701,2.701
0.632,-2.069,-8.983,1.496,1.496,1.496
0.651,-2.203,-9.242,-0.797,-0.797,-0.797
0.809,-1.911,-9.218,-3.264,-3.264,-3.264
0.929,-1.642,-9.778,0.175,0.175,0.175
1.001,-1.700,-9.783,1.787,1.787,1.787
0.891,-2.088,-9.553,3.147,3.147,3.147
0.776,-2.073,-9.965,1.088,1.088,1.088
0.776,-2.073,-9.965,1.088,1.088,1.088
0.666,-2.409,-9.874,2.176,2.176,2.176
0.704,-2.461,-10.209,2.973,2.973,2.973
0.876,-2.088,-10.223,0.544,0.544,0.544
0.824,-2.188,-9.979,2.215,2.215,2.215
0.824,-2.188,-9.979,2.215,2.215,2.215
0.905,-2.174,-9.180,-0.097,-0.097,-0.097
0.910,-2.150,-9.223,-0.019,-0.019,-0.019
0.910,-2.150,-9.223,-0.019,-0.019,-0.019
0.771,-1.858,-9.141,1.088,1.088,1.088
0.809,-1.939,-9.089,0.505,0.505,0.505
0.737,-2.016,-8.897,1.321,1.321,1.321
0.685,-2.093,-8.729,1.690,1.690,1.690
0.666,-2.342,-8.624,1.418,1.418,1.418
0.589,-2.289,-8.682,0.369,0.369,0.369
0.627,-2.011,-8.777,0.291,0.291,0.291
0.709,-1.848,-8.935,0.971,0.971,0.971
0.699,-1.930,-9.084,0.680,0.680,0.680
0.785,-2.126,-9.309,0.233,0.233,0.233
0.790,-2.131,-9.328,0.466,0.466,0.466
0.876,-2.112,-9.227,0.175,0.175,0.175
0.977,-1.939,-9.816,-0.311,-0.311,-0.311
1.144,-1.939,-9.467,-0.019,-0.019,-0.019
1.211,-2.131,-9.012,0.894,0.894,0.894
1.188,-2.318,-8.897,1.302,1.302,1.302
1.020,-2.466,-9.275,1.613,1.613,1.613
0.929,-2.480,-9.888,1.185,1.185,1.185
0.910,-2.370,-9.922,0.350,0.350,0.350

1.240,-8.155,-23.732,-25.218,-25.218,-25.218
0.723,-8.552,-27.505,-30.833,-30.833,-30.833
-1.015,-7.920,-29.540,-36.001,-36.001,-36.001
-2.835,-6.206,-29.837,-33.844,-33.844,-33.844
-2.835,-6.206,-29.837,-33.844,-33.844,-33.844
-5.085,-4.549,-26.155,-22.712,-22.712,-22.712
-8.749,-1.590,-15.768,-8.820,-8.820,-8.820
-10.252,-0.895,-11.100,-8.160,-8.160,-8.160
-11.828,0.077,-5.128,-8.393,-8.393,-8.393
-12.359,1.374,-0.077,-0.486,-0.486,-0.486
-10.779,2.528,4.161,14.222,14.222,14.222
-10.779,2.528,4.161,14.222,14.222,14.222
-7.183,4.961,5.603,28.288,28.288,28.288
-6.905,6.531,7.322,19.254,19.254,19.254
-2.710,8.361,8.054,16.126,16.126,16.126
-2.710,8.361,8.054,16.126,16.126,16.126
3.232,12.733,9.486,3.769,3.769,3.769
3.170,10.741,9.141,-17.816,-17.816,-17.816
3.170,10.741,9.141,-17.816,-17.816,-17.816
5.286,7.700,7.652,-13.833,-13.833,-13.833
5.636,6.110,7.800,-5.867,-5.867,-5.867
6.201,4.990,7.978,-12.473,-12.473,-12.473
6.201,4.990,7.978,-12.473,-12.473,-12.473
6.445,3.601,6.057,-21.060,-21.060,-21.060
6.402,3.893,4.295,-25.063,-25.063,-25.063
6.421,4.353,3.845,-23.528,-23.528,-23.528
6.282,4.324,4.568,-13.250,-13.250,-13.250
6.455,4.008,4.808,-7.072,-7.072,-7.072
6.373,3.970,4.032,-7.635,-7.635,-7.635
5.555,4.262,1.824,-10.375,-10.375,-10.375
5.497,3.692,-0.421,-9.384,-9.384,-9.384
4.875,2.849,-2.586,-5.906,-5.906,-5.906
4.966,2.069,-2.275,-0.738,-0.738,-0.738
4.980,1.130,-1.475,3.672,3.672,3.672
4.573,-0.345,-3.596,-0.039,-0.039,-0.039
3.687,-1.762,-7.020,-8.665,-8.665,-8.665
3.687,-1.762,-7.020,-8.665,-8.665,-8.665
4.185,-2.524,-8.284,0.933,0.933,0.933
3.979,-2.140,-7.676,3.827,3.827,3.827
3.539,-2.830,-9.180,-1.088,-1.088,-1.088
3.539,-2.830,-9.180,-1.088,-1.088,-1.088
3.826,-2.777,-10.616,-4.760,-4.760,-4.760
3.826,-2.777,-10.616,-4.760,-4.760,-4.760
4.669,-1.355,-10.204,-3.594,-3.594,-3.594
5.061,-0.723,-9.553,-1.379,-1.379,-1.379
4.975,-0.919,-9.754,4.566,4.566,4.566
4.640,-1.068,-9.237,8.607,8.607,8.607
4.377,-1.092,-8.978,5.304,5.304,5.304
4.085,-0.800,-9.031,0.019,0.019,0.019
3.860,-0.503,-8.035,2.195,2.195,2.195
2.820,-1.125,-8.543,5.421,5.421,5.421
1.911,-1.958,-12.335,3.458,3.458,3.458
1.767,-1.729,-12.843,3.478,3.478,3.478
1.523,-1.925,-10.334,6.975,6.975,6.975
0.881,-1.877,-7.709,9.539,9.539,9.539
0.359,-1.125,-7.863,2.875,2.875,2.875
0.086,-0.891,-11.373,-5.013,-5.013,-5.013
-0.187,-1.006,-14.409,-0.874,-0.874,-0.874
0.057,-0.795,-14.930,5.285,5.285,5.285
0.297,-0.713,-14.907,1.865,1.865,1.865
0.589,-0.551,-14.964,-2.565,-2.565,-2.565
0.680,-0.201,-14.567,1.632,1.632,1.632
0.632,-0.206,-13.594,6.256,6.256,6.256
0.536,-0.527,-12.622,7.247,7.247,7.247
0.536,-0.527,-12.622,7.247,7.247,7.247
0.479,-1.135,-10.832,5.634,5.634,5.634
0.374,-1.489,-10.223,5.867,5.867,5.867
0.268,-1.657,-9.821,4.197,4.197,4.197
0.024,-1.676,-9.539,1.185,1.185,1.185
-0.029,-1.571,-9.371,0.661,0.661,0.661
-0.105,-1.575,-9.424,1.069,1.069,1.069
-0.043,-1.681,-9.716,1.710,1.710,1.710
-0.029,-1.561,-9.730,2.157,2.157,2.157
-0.029,-1.561,-9.730,2.157,2.157,2.157
0.034,-1.336,-9.539,0.874,0.874,0.874
0.196,-1.106,-9.515,-0.797,-0.797,-0.797
0.426,-1.307,-9.840,0.427,0.427,0.427
0.517,-1.475,-10.017,1.438,1.438,1.438
0.517,-1.475,-10.017,1.438,1.438,1.438
0.666,-1.513,-9.620,0.544,0.544,0.544
0.728,-1.365,-9.414,-0.855,-0.855,-0.855
1.010,-1.221,-9.203,-0.855,-0.855,-0.855
0.962,-1.269,-9.429,1.671,1.671,1.671
1.030,-1.499,-9.567,1.224,1.224,1.224
1.302,-1.326,-9.184,-0.058,-0.058,-0.058
1.360,-1.259,-8.931,-0.505,-0.505,-0.505
1.374,-1.317,-9.151,-0.466,-0.466,-0.466
1.312,-1.211,-9.357,0.699,0.699,0.699
1.231,-1.350,-9.457,2.565,2.565,2.565
1.159,-1.446,-9.318,2.584,2.584,2.584
1.173,-1.551,-9.385,1.477,1.477,1.477
1.073,-1.638,-9.582,1.243,1.243,1.243
0.986,-1.657,-9.802,0.097,0.097,0.097
0.943,-1.614,-9.797,0.855,0.855,0.855
0.934,-1.422,-9.481,2.118,2.118,2.118
1.001,-1.331,-9.500,1.107,1.107,1.107
1.144,-1.336,-9.462,-0.816,-0.816,-0.816
1.144,-1.336,-9.462,-0.816,-0.816,-0.816
1.317,-1.188,-9.491,1.263,1.263,1.263
1.413,-1.154,-9.127,2.021,2.021,2.021
1.460,-1.192,-9.424,0.447,0.447,0.447
1.460,-1.192,-9.424,0.447,0.447,0.447
1.403,-1.446,-9.352,1.515,1.515,1.515
1.336,-1.633,-9.510,2.079,2.079,2.079
1.326,-1.422,-9.524,-1.030,-1.030,-1.030
1.331,-1.326,-9.481,-0.311,-0.311,-0.311
1.288,-1.403,-9.175,0.894,0.894,0.894
1.341,-1.484,-9.385,0.583,0.583,0.583
1.346,-1.211,-9.524,0.816,0.816,0.816
1.346,-1.211,-9.524,0.816,0.816,0.816
1.470,-1.226,-9.558,-0.525,-0.525,-0.525
1.470,-1.226,-9.558,-0.525,-0.525,-0.525
1.465,-1.077,-9.318,1.127,1.127,1.127
1.446,-1.211,-9.462,0.835,0.835,0.835
1.365,-1.446,-9.587,0.330,0.330,0.330
1.322,-1.599,-9.788,1.321,1.321,1.321
1.312,-1.738,-9.606,1.515,1.515,1.515
1.312,-1.738,-9.606,1.515,1.515,1.515
1.317,-1.518,-9.563,0.505,0.505,0.505

3.189,-8.112,-25.633,-4.507,-4.507,-4.507
3.031,-7.858,-23.578,-7.499,-7.499,-7.499
3.031,-7.858,-23.578,-7.499,-7.499,-7.499
2.026,-5.875,-20.001,-14.416,-14.416,-14.416
0.848,-4.808,-19.523,-16.048,-16.048,-16.048
-0.603,-3.821,-19.044,-11.230,-11.230,-11.230
-0.603,-3.821,-19.044,-11.230,-11.230,-11.230
-3.725,-1.537,-13.460,-11.832,-11.832,-11.832
-3.725,-1.537,-13.460,-11.832,-11.832,-11.832
-5.052,0.651,-7.551,-7.616,-7.616,-7.616
-5.052,0.651,-7.551,-7.616,-7.616,-7.616
-5.392,1.662,-3.630,0.155,0.155,0.155
-4.018,3.591,2.428,8.956,8.956,8.956
-2.370,3.812,4.587,8.956,8.956,8.956
-0.484,3.658,4.827,7.053,7.053,7.053
0.982,4.362,4.530,10.375,10.375,10.375
2.471,5.081,5.061,17.388,17.388,17.388
4.477,5.665,6.493,19.759,19.759,19.759
4.477,5.665,6.493,19.759,19.759,19.759
6.962,6.536,7.575,10.297,10.297,10.297
7.441,6.393,7.470,5.382,5.382,5.382
7.887,5.684,7.039,0.078,0.078,0.078
8.136,4.937,6.043,-6.198,-6.198,-6.198
7.666,4.362,5.488,-14.260,-14.260,-14.260
7.580,3.946,5.205,-15.212,-15.212,-15.212
7.551,3.563,5.258,-7.305,-7.305,-7.305
8.016,2.796,5.162,0.175,0.175,0.175
7.647,2.136,4.372,0.155,0.155,0.155
7.647,2.136,4.372,0.155,0.155,0.155
6.302,2.385,2.409,-8.490,-8.490,-8.490
6.101,2.926,2.385,-6.683,-6.683,-6.683
5.904,3.203,2.346,-4.041,-4.041,-4.041
6.373,2.816,2.212,-3.789,-3.789,-3.789
5.411,2.107,-0.642,-6.878,-6.878,-6.878
4.856,0.905,-4.018,-10.297,-10.297,-10.297
4.405,0.201,-6.321,-9.578,-9.578,-9.578
4.405,0.201,-6.321,-9.578,-9.578,-9.578
4.726,-0.297,-5.679,-1.982,-1.982,-1.982
4.468,-1.853,-8.725,-2.603,-2.603,-2.603
4.468,-1.853,-8.725,-2.603,-2.603,-2.603
4.841,-0.728,-8.346,-9.772,-9.772,-9.772
4.061,-1.317,-5.713,4.838,4.838,4.838
3.481,-2.495,-8.686,-0.117,-0.117,-0.117
3.452,-2.021,-11.670,-11.016,-11.016,-11.016
4.152,-1.049,-11.851,-12.201,-12.201,-12.201
4.128,-0.661,-10.482,-1.574,-1.574,-1.574
4.056,-0.603,-8.428,6.256,6.256,6.256
4.013,-1.073,-7.058,4.507,4.507,4.507
3.409,-1.398,-7.063,0.913,0.913,0.913
2.844,-2.040,-9.687,-1.360,-1.360,-1.360
2.667,-1.906,-13.001,-2.856,-2.856,-2.856
2.346,-1.686,-14.619,-2.467,-2.467,-2.467
2.701,-1.307,-13.077,1.205,1.205,1.205
2.303,-1.681,-10.832,5.421,5.421,5.421
1.652,-1.839,-12.546,2.701,2.701,2.701
1.504,-1.638,-15.687,-3.594,-3.594,-3.594
1.575,-1.221,-16.841,-2.973,-2.973,-2.973
1.796,-0.929,-15.179,5.246,5.246,5.246
1.705,-0.986,-13.571,6.703,6.703,6.703
1.800,-0.848,-13.063,0.894,0.894,0.894
1.757,-0.508,-12.378,0.486,0.486,0.486
1.619,-0.536,-11.243,5.829,5.829,5.829
1.619,-0.536,-11.243,5.829,5.829,5.829
1.097,-1.058,-10.530,8.179,8.179,8.179
0.661,-1.623,-9.826,2.778,2.778,2.778
0.632,-1.508,-9.548,1.477,1.477,1.477
0.316,-1.465,-9.103,1.127,1.127,1.127
0.263,-1.408,-8.988,1.399,1.399,1.399
0.153,-1.149,-9.232,0.311,0.311,0.311
0.259,-0.967,-9.069,0.389,0.389,0.389
0.402,-0.958,-8.959,-2.817,-2.817,-2.817
0.402,-0.958,-8.959,-2.817,-2.817,-2.817
0.460,-0.967,-9.017,-1.515,-1.515,-1.515
0.666,-1.121,-9.227,-0.253,-0.253,-0.253
0.800,-0.895,-9.151,0.738,0.738,0.738
0.800,-0.895,-9.151,0.738,0.738,0.738
1.015,-0.584,-9.912,-0.136,-0.136,-0.136
1.015,-0.584,-9.912,-0.136,-0.136,-0.136
0.848,-1.106,-9.338,1.399,1.399,1.399
0.771,-1.207,-9.457,1.632,1.632,1.632
0.670,-1.044,-9.620,0.505,0.505,0.505
0.723,-1.125,-9.778,-0.194,-0.194,-0.194
0.560,-1.049,-9.941,0.330,0.330,0.330
0.445,-1.211,-10.161,1.768,1.768,1.768
0.345,-1.437,-10.784,2.293,2.293,2.293
0.421,-1.346,-10.788,2.778,2.778,2.778
0.508,-1.264,-10.357,3.478,3.478,3.478
0.685,-0.977,-10.013,2.176,2.176,2.176
0.867,-0.982,-9.347,1.632,1.632,1.632
0.857,-1.077,-8.974,3.983,3.983,3.983
0.939,-1.197,-8.993,2.157,2.157,2.157
0.833,-1.317,-8.921,1.846,1.846,1.846
0.666,-1.465,-9.850,2.312,2.312,2.312
0.704,-1.470,-9.725,-1.749,-1.749,-1.749
0.704,-1.470,-9.725,-1.749,-1.749,-1.749
0.474,-1.551,-9.357,2.176,2.176,2.176
0.666,-1.350,-9.366,-0.350,-0.350,-0.350
0.627,-0.996,-9.409,0.058,0.058,0.058
0.623,-0.862,-9.994,1.496,1.496,1.496
0.713,-0.833,-9.529,-0.019,-0.019,-0.019
0.603,-1.092,-9.941,1.282,1.282,1.282
0.675,-1.015,-10.003,-0.408,-0.408,-0.408
0.713,-1.106,-9.615,0.175,0.175,0.175
0.651,-1.159,-9.816,2.390,2.390,2.390
0.776,-1.231,-9.558,1.146,1.146,1.146
0.675,-1.413,-9.510,2.157,2.157,2.157
0.718,-1.398,-9.768,0.602,0.602,0.602
0.828,-1.231,-9.213,-0.699,-0.699,-0.699
0.790,-1.336,-9.122,1.846,1.846,1.846
0.848,-1.413,-9.352,0.835,0.835,0.835
0.824,-1.590,-9.620,-0.136,-0.136,-0.136
0.862,-1.393,-9.481,-0.078,-0.078,-0.078
0.800,-1.302,-9.366,1.243,1.243,1.243
0.934,-1.298,-9.548,-0.505,-0.505,-0.505
0.915,-1.312,-9.472,-0.194,-0.194,-0.194
0.891,-1.202,-9.630,2.157,2.157,2.157
0.996,-1.159,-9.338,0.058,0.058,0.058
1.039,-1.183,-9.448,0.602,0.602,0.602
0.891,-1.226,-9.778,1.787,1.787,1.787

2.926,-9.567,-36.206,-49.756,-49.756,-49.756
2.926,-9.567,-36.206,-49.756,-49.756,-49.756
2.629,-4.147,-25.168,-10.355,-10.355,-10.355
0.929,-2.954,-19.393,-14.280,-14.280,-14.280
0.929,-2.954,-19.393,-14.280,-14.280,-14.280
-3.534,-1.302,-16.788,-25.412,-25.412,-25.412
-5.890,-0.579,-14.839,-14.882,-14.882,-14.882
-7.140,0.953,-10.515,-11.249,-11.249,-11.249
-7.413,1.925,-7.384,-10.375,-10.375,-10.375
-7.269,2.303,-5.071,-2.662,-2.662,-2.662
-6.211,2.844,-2.399,9.092,9.092,9.092
-5.210,3.500,0.551,18.243,18.243,18.243
-3.711,4.554,1.815,19.467,19.467,19.467
-3.711,4.554,1.815,19.467,19.467,19.467
-0.225,5.468,3.529,4.857,4.857,4.857
-0.225,5.468,3.529,4.857,4.857,4.857
2.615,7.341,4.851,18.068,18.068,18.068
3.452,7.805,6.517,19.623,19.623,19.623
3.697,8.614,7.326,12.531,12.531,12.531
4.080,9.505,7.326,3.245,3.245,3.245
3.893,9.855,7.101,-6.392,-6.392,-6.392
4.865,9.893,7.192,-12.356,-12.356,-12.356
5.200,8.672,7.029,-15.446,-15.446,-15.446
5.478,7.427,6.790,-15.582,-15.582,-15.582
5.449,6.675,5.737,-13.483,-13.483,-13.483
5.358,6.570,3.950,-12.706,-12.706,-12.706
5.186,6.867,2.844,-11.618,-11.618,-11.618
5.152,6.867,3.113,-11.230,-11.230,-11.230
5.430,6.134,3.701,-11.113,-11.113,-11.113
5.354,5.454,2.854,-11.696,-11.696,-11.696
4.980,4.702,0.843,-13.075,-13.075,-13.075
4.448,3.697,-1.068,-10.841,-10.841,-10.841
4.166,2.437,-2.830,-6.411,-6.411,-6.411
4.640,1.389,-3.754,-2.817,-2.817,-2.817
4.736,1.087,-4.089,-4.177,-4.177,-4.177
4.420,0.192,-5.746,-6.275,-6.275,-6.275
4.132,-0.852,-8.452,-6.683,-6.683,-6.683
4.123,-1.585,-10.396,-3.866,-3.866,-3.866
4.271,-1.590,-8.246,1.787,1.787,1.787
4.089,-1.542,-5.607,7.014,7.014,7.014
3.381,-1.532,-5.406,4.624,4.624,4.624
2.495,-1.786,-8.155,-1.185,-1.185,-1.185
2.524,-2.102,-10.750,0.039,0.039,0.039
2.332,-2.160,-11.847,5.809,5.809,5.809
2.394,-1.915,-11.061,9.345,9.345,9.345
2.054,-2.088,-9.318,8.393,8.393,8.393
1.709,-2.528,-10.147,6.217,6.217,6.217
1.288,-2.456,-12.474,2.467,2.467,2.467
1.604,-2.260,-13.662,0.797,0.797,0.797
1.604,-2.260,-13.662,0.797,0.797,0.797
1.820,-1.925,-11.392,7.519,7.519,7.519
1.753,-1.676,-10.956,4.760,4.760,4.760
1.398,-1.762,-11.722,2.137,2.137,2.137
1.398,-1.762,-11.722,2.137,2.137,2.137
1.097,-1.499,-14.102,3.089,3.089,3.089
1.164,-1.264,-12.598,5.576,5.576,5.576
1.001,-1.235,-11.698,4.371,4.371,4.371
0.948,-0.948,-11.468,1.418,1.418,1.418
0.742,-0.761,-12.029,1.321,1.321,1.321
0.742,-0.761,-12.029,1.321,1.321,1.321
0.484,-1.173,-14.485,1.282,1.282,1.282
0.522,-1.125,-12.824,2.526,2.526,2.526
0.546,-1.202,-11.282,4.255,4.255,4.255
0.551,-1.178,-10.578,2.701,2.701,2.701
0.551,-1.178,-10.578,2.701,2.701,2.701
0.273,-0.943,-9.792,2.701,2.701,2.701
0.235,-1.068,-9.630,2.137,2.137,2.137
0.235,-1.068,-9.630,2.137,2.137,2.137
0.000,-1.279,-9.122,1.263,1.263,1.263
-0.153,-1.460,-8.931,1.030,1.030,1.030
-0.024,-1.523,-8.428,0.758,0.758,0.758
-0.168,-1.010,-8.251,3.031,3.031,3.031
-0.182,-1.001,-8.863,0.952,0.952,0.952
-0.005,-1.077,-9.476,-0.253,-0.253,-0.253
0.034,-1.274,-9.534,1.671,1.671,1.671
0.034,-1.274,-9.534,1.671,1.671,1.671
0.163,-1.111,-9.567,2.467,2.467,2.467
0.508,-0.953,-9.855,0.291,0.291,0.291
0.397,-1.106,-10.319,1.049,1.049,1.049
0.546,-1.427,-10.367,2.390,2.390,2.390
0.484,-1.427,-10.324,1.030,1.030,1.030
0.421,-1.523,-10.271,1.282,1.282,1.282
0.469,-1.580,-10.190,2.195,2.195,2.195
0.278,-1.805,-10.017,2.118,2.118,2.118
0.196,-1.753,-10.041,1.166,1.166,1.166
0.297,-1.657,-9.701,0.777,0.777,0.777
0.326,-1.638,-9.457,0.971,0.971,0.971
0.340,-1.556,-9.352,1.185,1.185,1.185
0.359,-1.322,-9.433,1.535,1.535,1.535
0.268,-1.245,-9.467,1.379,1.379,1.379
0.268,-1.221,-9.505,0.058,0.058,0.058
0.110,-1.403,-9.381,0.097,0.097,0.097
0.120,-1.451,-9.539,0.797,0.797,0.797
0.067,-1.556,-9.400,1.166,1.166,1.166
0.086,-1.379,-9.764,0.583,0.583,0.583
0.086,-1.379,-9.764,0.583,0.583,0.583
0.244,-1.125,-9.634,-1.535,-1.535,-1.535
0.426,-1.235,-9.577,1.632,1.632,1.632
0.517,-1.317,-9.443,-0.214,-0.214,-0.214
0.402,-1.192,-9.275,1.146,1.146,1.146
0.273,-1.389,-9.452,2.059,2.059,2.059
0.297,-1.595,-9.606,-1.069,-1.069,-1.069
0.297,-1.595,-9.606,-1.069,-1.069,-1.069
0.220,-1.786,-9.519,1.943,1.943,1.943
0.172,-1.824,-9.371,2.040,2.040,2.040
0.211,-1.628,-9.855,1.224,1.224,1.224
0.292,-1.508,-9.711,-0.661,-0.661,-0.661
0.268,-1.561,-9.539,0.738,0.738,0.738
